Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
RD/KP10-JP054,Dolphin's Treasure Chest,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP055,Strange Seas,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP055,Strange Seas,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP056,Yamata no Tsurugi,"('Ultra Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP056,Yamata no Tsurugi,"('Ultra Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP057,Yokai Tiger Orient Strike,"('Super Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP057,Yokai Tiger Orient Strike,"('Super Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP058,Power Shock,"('Super Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP058,Power Shock,"('Super Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP059,Paxcyclinder,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP059,Paxcyclinder,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP060,Kappa's River Flow,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP060,Kappa's River Flow,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP061,Sunbathing Kappa,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP061,Sunbathing Kappa,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP062,Kappa's Gas,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP062,Kappa's Gas,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP063,The Three Moonlit Mystery Geckos,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP063,The Three Moonlit Mystery Geckos,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP064,Trap Lid,"('Super Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP064,Trap Lid,"('Super Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP065,Boost Rescue,"('Ultra Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP065,Boost Rescue,"('Ultra Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR000,Abyss Soldier,"('Secret Rare', 'Rush Rare')",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR000,Abyss Soldier,"('Secret Rare', 'Rush Rare')",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR001,Ewekai Aquasheep,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR001,Ewekai Aquasheep,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR002,Ewekai Thunderlambda,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR002,Ewekai Thunderlambda,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR003,Ewekai Airaries,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR003,Ewekai Airaries,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR004,Hyosube,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR004,Hyosube,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR005,Tutumes Dark Witch,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR005,Tutumes Dark Witch,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR006,Heartless Hound Blaster Gundog,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR006,Heartless Hound Blaster Gundog,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR007,Heartless Hound Blade Bulldosu,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR007,Heartless Hound Blade Bulldosu,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR008,Heartless Hound Striking Kai Ken Knuckle,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR008,Heartless Hound Striking Kai Ken Knuckle,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR009,Heartless Hound Blaster Chaka Chow Chow,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR009,Heartless Hound Blaster Chaka Chow Chow,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR010,Heartless Hound Apex Katana Danbiramatian,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR010,Heartless Hound Apex Katana Danbiramatian,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR011,Sannomiya Golden G Robo MK-III,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR011,Sannomiya Golden G Robo MK-III,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR012,Alien 33,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR012,Alien 33,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR013,The Three Warp-Granny Sisters,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR013,The Three Warp-Granny Sisters,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR014,"Alien Count of the White Dwarf, St. Germain","('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR014,"Alien Count of the White Dwarf, St. Germain","('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR015,Ichtyosterguard,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR015,Ichtyosterguard,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR016,Nekogal #2,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR016,Nekogal #2,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR017,Blue-Tooth Burst Dragon,"('Ultra Rare', 'Rush Rare')",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR017,Blue Tooth Burst Dragon,"('Ultra Rare', 'Rush Rare')",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR018,Cremation Dog Nitro,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR018,Cremation Dog Nitro,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR019,Dynamo Might,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR019,Dynamo Might,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR020,Chemicalize Salamander,"('Ultra Rare', 'Rush Rare')",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR020,Chemicalize Salamander,"('Ultra Rare', 'Rush Rare')",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR021,Parashroom Colony,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR021,Parashroom Colony,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR022,Burstray Gunman,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR022,Burstray Gunman,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR023,Star Trancer,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR023,Star Trancer,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR024,Ultra Violady,"('Ultra Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR024,Ultra Violady,"('Ultra Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR025,Voidvelgr Requiem,"('Ultra Rare', 'Rush Rare')",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR025,Voidvelgr Requiem,"('Ultra Rare', 'Rush Rare')",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR026,Ewekai Waveschaf,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR026,Ewekai Waveschaf,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR027,Infernal Kappa Diwet,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR027,Infernal Kappa Diwet,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR028,Kappa Emperor River Slider,"('Ultra Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR028,Kappa Emperor River Slider,"('Ultra Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR029,Nuvia the Wicked Mischief Maker,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR029,Nuvia the Wicked Mischief Maker,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR030,Dian Keto the Cure Maiden,"('Super Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR030,Dian Keto the Cure Maiden,"('Super Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR031,Heartless Hound Thunder Emperor Drainu,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR031,Heartless Hound Thunder Emperor Drainu,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR032,Heartless Hound Martial Master Shiba,"('Super Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR032,Heartless Hound Martial Master Shiba,"('Super Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR033,Beast Gear Sage Roller Stag,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR033,Beast Gear Sage Roller Stag,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR034,Berry Fresh Happiness,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR034,Berry Fresh Happiness,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR035,Delirium Papillon,"('Super Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR035,Delirium Papillon,"('Super Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR036,Splitter Slime,"('Super Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR036,Splitter Slime,"('Super Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR037,Miginagi the Talismanic Warrior,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR037,Miginagi the Talismanic Warrior,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR038,Rice Terrace Ripple,"('Super Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR038,Rice Terrace Ripple,"('Super Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR039,Headhunters' Digmole,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR039,Headhunters' Digmole,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR040,Thunder Gazelle,"('Super Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR040,Thunder Gazelle,"('Super Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR041,Man-Thro' Tro',"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR041,Man-Thro' Tro',"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR042,Abare Ushioni,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR042,Abare Ushioni,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR043,Diabearical Lilith,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR043,Diabearical Lilith,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR044,Splendid Floor Master,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR044,Splendid Floor Master,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR045,Eclipse,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR045,Eclipse,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR046,Melo Melo Meeeg☆Uuultra Beam,"('Rare',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR046,Melo Melo Meeeg☆Uuultra Beam,"('Rare',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-KR047,Caught in the Rain,"('Common',)",,2023-03-31 13:25:36,2022-10-21,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-KR047,Caught in the Rain,"('Common',)",,2023-05-11 00:17:17,2022-10-21,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
