Name,Card type,Property,Archseries,Legend,Maximum mode,Attribute,Primary type,Monster type,Effect type,DEF,ATK,MAXIMUM ATK,Level/Rank,Page name,Page URL,Artwork,Modification date,Errata
Stardom Light,Spell Card,Normal Spell Card,"('Band Group',)",False,False,,,,"('Effect',)",,,,,Stardom Light,https://yugipedia.com/wiki/Stardom_Light,,2023-03-20 09:59:28,
Startup Goblin,Monster Card,,,False,False,EARTH,Effect Monster,Beast-Warrior,"('Effect',)",1000,1000,,4,Startup Goblin,https://yugipedia.com/wiki/Startup_Goblin,,2023-03-20 10:10:08,
Steel Mech Lord Mirror Innovator,Monster Card,,,False,False,LIGHT,Effect Monster,Machine,"('Effect',)",1800,2400,,7,Steel Mech Lord Mirror Innovator,https://yugipedia.com/wiki/Steel_Mech_Lord_Mirror_Innovator,"('Alternate',)",2023-04-08 01:46:40,
Steel Steed Martin Vinary,Monster Card,,,False,False,EARTH,Effect Monster,Machine,"('Effect',)",1700,2400,,7,Steel Steed Martin Vinary,https://yugipedia.com/wiki/Steel_Steed_Martin_Vinary,,2023-03-20 10:20:48,
Steel Strike Dragon Metagias,Monster Card,,"('Strike Dragon',)",False,False,DARK,Effect Monster,Dragon,"('Effect',)",1500,2500,,7,Steel Strike Dragon Metagias,https://yugipedia.com/wiki/Steel_Strike_Dragon_Metagias,,2023-03-20 10:20:48,
Stemagic,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Stemagic,https://yugipedia.com/wiki/Stemagic,,2023-03-20 10:27:12,
Stock Buster Dragon,Monster Card,,,False,False,DARK,Effect Monster,Dragon,"('Effect',)",1600,2400,,7,Stock Buster Dragon,https://yugipedia.com/wiki/Stock_Buster_Dragon,,2023-03-20 10:27:12,
Stock the Noodle Ninja,Monster Card,,"('Noodle Ninja',)",False,False,FIRE,Normal Monster,Pyro,,1200,1000,,4,Stock the Noodle Ninja,https://yugipedia.com/wiki/Stock_the_Noodle_Ninja,,2023-03-20 10:27:12,
Stone Dragon,Monster Card,,,False,False,EARTH,Normal Monster,Rock,,2300,2000,,7,Stone Dragon (Rush Duel),https://yugipedia.com/wiki/Stone_Dragon_(Rush_Duel),,2023-03-16 17:42:24,
Stop Defense,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Stop Defense (Rush Duel),https://yugipedia.com/wiki/Stop_Defense_(Rush_Duel),,2023-03-20 10:31:28,"('Type',)"
Storm Sonic,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Storm Sonic,https://yugipedia.com/wiki/Storm_Sonic,,2023-03-20 10:31:28,
Stormbolt Destroyer,Monster Card,,,False,False,WATER,Effect Monster,Thunder,"('Effect',)",1600,2400,,7,Stormbolt Destroyer,https://yugipedia.com/wiki/Stormbolt_Destroyer,,2023-03-20 10:33:36,
Straight Pierce,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Straight Pierce,https://yugipedia.com/wiki/Straight_Pierce,,2023-03-20 10:33:36,
Strange Seas,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Strange Seas,https://yugipedia.com/wiki/Strange_Seas,,2023-03-20 10:33:36,
The Strange Specter of Celestial Severance,Monster Card,,,False,False,DARK,Effect Monster,Zombie,"('Effect',)",0,1200,,3,The Strange Specter of Celestial Severance,https://yugipedia.com/wiki/The_Strange_Specter_of_Celestial_Severance,,2023-03-20 14:34:40,
Strange Traveler,Monster Card,,,False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",200,1100,,4,Strange Traveler,https://yugipedia.com/wiki/Strange_Traveler,,2023-03-20 10:33:36,
Strange Wall,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Strange Wall,https://yugipedia.com/wiki/Strange_Wall,,2023-03-20 10:33:36,
Stray Force,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Stray Force,https://yugipedia.com/wiki/Stray_Force,,2023-03-20 10:35:44,
Straynge Cat,Monster Card,,,False,False,EARTH,Normal Monster,Spellcaster,,1400,0,,1,Straynge Cat,https://yugipedia.com/wiki/Straynge_Cat,,2023-03-20 10:35:44,
Straynge Cats,Monster Card,,,False,False,EARTH,Fusion Monster,Spellcaster,"('Effect',)",2600,200,,7,Straynge Cats,https://yugipedia.com/wiki/Straynge_Cats,,2023-03-20 10:35:44,
Stream,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Stream,https://yugipedia.com/wiki/Stream,,2023-03-20 10:35:44,
Strong Boy Sevens Road,Monster Card,,"('Sevens Road',)",False,False,DARK,Effect Monster,Spellcaster,"('Effect',)",1500,2100,,7,Strong Boy Sevens Road,https://yugipedia.com/wiki/Strong_Boy_Sevens_Road,,2023-03-20 10:37:52,
Stud Hedgepeg,Monster Card,,,False,False,EARTH,Effect Monster,Machine,"('Effect',)",900,800,,2,Stud Hedgepeg,https://yugipedia.com/wiki/Stud_Hedgepeg,,2023-03-20 10:40:00,
Sturdy Strike Dragon Metagiastar F,Monster Card,,"('Strike Dragon',)",False,False,DARK,Fusion Monster,High Dragon,"('Multi-Choice Effect',)",2000,3000,,9,Sturdy Strike Dragon Metagiastar F,https://yugipedia.com/wiki/Sturdy_Strike_Dragon_Metagiastar_F,,2023-03-20 10:40:00,
Summoned Skull,Monster Card,,,True,False,DARK,Normal Monster,Fiend,,1200,2500,,6,Summoned Skull (Rush Duel),https://yugipedia.com/wiki/Summoned_Skull_(Rush_Duel),,2023-05-22 07:19:28,"('Type',)"
Sunbathing Kappa,Trap Card,Normal Trap Card,"('Kappa',)",False,False,,,,"('Effect',)",,,,,Sunbathing Kappa,https://yugipedia.com/wiki/Sunbathing_Kappa,,2023-03-20 10:59:12,
Sunny Fairy Spinangel,Monster Card,,,False,False,FIRE,Normal Monster,Fairy,,0,1500,,4,Sunny Fairy Spinangel,https://yugipedia.com/wiki/Sunny_Fairy_Spinangel,,2023-03-20 10:59:12,
Sunny Forest,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Sunny Forest,https://yugipedia.com/wiki/Sunny_Forest,,2023-03-20 10:59:12,
Super Assistant Achi,Monster Card,,"('Chemistry',)",False,False,FIRE,Normal Monster,Pyro,,1500,0,,1,Super Assistant Achi,https://yugipedia.com/wiki/Super_Assistant_Achi,,2023-03-20 11:03:28,
Super King Rex,Monster Card,,,False,False,EARTH,Effect Monster,Dinosaur,"('Effect',)",2000,2500,,8,Super King Rex,https://yugipedia.com/wiki/Super_King_Rex,,2023-03-20 11:07:44,
Supreme Beast Magnum Overlord,Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Continuous Effect', 'Summoning condition')",0,1900,3500,10,Supreme Beast Magnum Overlord,https://yugipedia.com/wiki/Supreme_Beast_Magnum_Overlord,,2023-04-08 00:25:36,
Supreme Beast Magnum Overlord [L],Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Continuous Effect',)",0,800,,4,Supreme Beast Magnum Overlord (L),https://yugipedia.com/wiki/Supreme_Beast_Magnum_Overlord_(L),,2023-04-08 00:25:36,
Supreme Beast Magnum Overlord [R],Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Continuous Effect',)",0,500,,3,Supreme Beast Magnum Overlord (R),https://yugipedia.com/wiki/Supreme_Beast_Magnum_Overlord_(R),,2023-04-08 00:27:44,
Supreme Dog Ropero,Monster Card,,,False,False,DARK,Effect Monster,Machine,"('Effect',)",0,1200,,3,Supreme Dog Ropero,https://yugipedia.com/wiki/Supreme_Dog_Ropero,,2023-04-12 14:19:44,
Supreme Electromagnetic Maximum,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Supreme Electromagnetic Maximum,https://yugipedia.com/wiki/Supreme_Electromagnetic_Maximum,,2023-05-05 00:02:08,
Supreme Fullsteam Magnum Overlord,Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Effect',)",0,1900,3500,10,Supreme Fullsteam Magnum Overlord,https://yugipedia.com/wiki/Supreme_Fullsteam_Magnum_Overlord,,2023-04-12 14:13:20,
Supreme Fullsteam Magnum Overlord [L],Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Effect',)",0,800,,4,Supreme Fullsteam Magnum Overlord (L),https://yugipedia.com/wiki/Supreme_Fullsteam_Magnum_Overlord_(L),,2023-04-12 14:06:56,
Supreme Fullsteam Magnum Overlord [R],Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Effect',)",0,500,,3,Supreme Fullsteam Magnum Overlord (R),https://yugipedia.com/wiki/Supreme_Fullsteam_Magnum_Overlord_(R),,2023-04-12 14:09:04,
Supreme HQ Magnum Overbase,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Supreme HQ Magnum Overbase,https://yugipedia.com/wiki/Supreme_HQ_Magnum_Overbase,,2023-04-08 00:57:36,
Supreme Machine Magnum Overlord,Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Continuous Effect', 'Summoning condition')",0,1900,3500,10,Supreme Machine Magnum Overlord,https://yugipedia.com/wiki/Supreme_Machine_Magnum_Overlord,,2023-04-08 00:29:52,
Supreme Machine Magnum Overlord [L],Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Effect',)",0,800,,4,Supreme Machine Magnum Overlord (L),https://yugipedia.com/wiki/Supreme_Machine_Magnum_Overlord_(L),,2023-04-08 00:29:52,
Supreme Machine Magnum Overlord [R],Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Effect',)",0,500,,3,Supreme Machine Magnum Overlord (R),https://yugipedia.com/wiki/Supreme_Machine_Magnum_Overlord_(R),,2023-04-08 00:29:52,
Supreme Skystream Magnum Overlord,Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Effect', 'Summoning condition')",0,1900,3500,10,Supreme Skystream Magnum Overlord,https://yugipedia.com/wiki/Supreme_Skystream_Magnum_Overlord,,2023-04-08 00:27:44,
Supreme Skystream Magnum Overlord [L],Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Effect',)",0,800,,4,Supreme Skystream Magnum Overlord (L),https://yugipedia.com/wiki/Supreme_Skystream_Magnum_Overlord_(L),,2023-04-08 00:27:44,
Supreme Skystream Magnum Overlord [R],Monster Card,,"('Supreme Magnum Overlord',)",False,True,DARK,Effect Monster,Machine,"('Effect',)",0,500,,3,Supreme Skystream Magnum Overlord (R),https://yugipedia.com/wiki/Supreme_Skystream_Magnum_Overlord_(R),,2023-04-08 00:27:44,
Surge Bolt Lizard,Monster Card,,,False,False,LIGHT,Normal Monster,Thunder,,0,1500,,4,Surge Bolt Lizard,https://yugipedia.com/wiki/Surge_Bolt_Lizard,,2023-03-20 11:48:16,
Surge Vortex Dragoon,Monster Card,,,False,False,LIGHT,Fusion Monster,Thunder,"('Effect',)",0,2500,,8,Surge Vortex Dragoon,https://yugipedia.com/wiki/Surge_Vortex_Dragoon,,2023-03-20 11:48:16,
Surprising Zomvictory,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Surprising Zomvictory,https://yugipedia.com/wiki/Surprising_Zomvictory,,2023-03-20 11:48:16,
Survival Swordfish,Monster Card,,,False,False,WATER,Effect Monster,Fish,"('Effect',)",0,1800,,6,Survival Swordfish,https://yugipedia.com/wiki/Survival_Swordfish,,2023-03-20 11:50:24,
Swapinning Silkworm Fibellon,Monster Card,,,False,False,EARTH,Effect Monster,Insect,"('Effect',)",1000,100,,1,Swapinning Silkworm Fibellon,https://yugipedia.com/wiki/Swapinning_Silkworm_Fibellon,,2023-03-20 11:52:32,
Sword & Shield,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Sword & Shield,https://yugipedia.com/wiki/Sword_%26_Shield,,2023-03-20 11:56:48,
Sword Dancer,Monster Card,,"('Metarion',)",False,False,LIGHT,Normal Monster,Warrior,,500,1400,,4,Sword Dancer,https://yugipedia.com/wiki/Sword_Dancer,,2023-03-20 11:56:48,
Sword Skill - Ruler's Slash,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Sword Skill - Ruler's Slash,https://yugipedia.com/wiki/Sword_Skill_-_Ruler%27s_Slash,,2023-03-20 11:58:56,
Swordfish Vanguard Gaju,Monster Card,,,False,False,WATER,Effect Monster,Sea Serpent,"('Effect',)",300,700,,2,Swordfish Vanguard Gaju,https://yugipedia.com/wiki/Swordfish_Vanguard_Gaju,,2023-03-20 12:01:04,
Swordsman of Roadstar,Monster Card,,,False,False,LIGHT,Normal Monster,Warrior,,500,1200,,3,Swordsman of Roadstar,https://yugipedia.com/wiki/Swordsman_of_Roadstar,,2023-05-23 10:44:16,
Sylphidra,Monster Card,,,False,False,WIND,Normal Monster,Dragon,,0,1500,,4,Sylphidra,https://yugipedia.com/wiki/Sylphidra,,2023-03-20 12:09:36,
Tag-Up-Magic Sacrifice Force,Spell Card,Normal Spell Card,"('Baseball',)",False,False,,,,"('Effect',)",,,,,Tag-Up-Magic Sacrifice Force,https://yugipedia.com/wiki/Tag-Up-Magic_Sacrifice_Force,,2023-03-20 12:45:52,
Taiban Bluemai,Monster Card,,"('Shaman Bandit',)",False,False,WIND,Effect Monster,Psychic,"('Effect',)",1000,1000,,3,Taiban Bluemai,https://yugipedia.com/wiki/Taiban_Bluemai,"('Edited',)",2023-03-20 12:45:52,
Takegumi the Ruler's Squad,Monster Card,,"('Three Rulers',)",False,False,EARTH,Effect Monster,Warrior,"('Effect',)",1800,0,,6,Takegumi the Ruler's Squad,https://yugipedia.com/wiki/Takegumi_the_Ruler%27s_Squad,,2023-03-20 12:48:00,
Takriminos,Monster Card,,,False,False,WATER,Normal Monster,Sea Serpent,,1200,1500,,4,Takriminos (Rush Duel),https://yugipedia.com/wiki/Takriminos_(Rush_Duel),,2023-03-20 12:48:00,
Talismanic Seal Array,Spell Card,Normal Spell Card,"('Talismanic',)",False,False,,,,"('Effect',)",,,,,Talismanic Seal Array,https://yugipedia.com/wiki/Talismanic_Seal_Array,,2023-03-20 12:50:08,
Tama the Mancer Cat,Monster Card,,,False,False,DARK,Effect Monster,Beast,"('Effect',)",1000,0,,1,Tama the Mancer Cat,https://yugipedia.com/wiki/Tama_the_Mancer_Cat,,2023-03-20 12:50:08,
Tamabot,Monster Card,,,False,False,EARTH,Normal Monster,Machine,,0,200,,1,Tamabot,https://yugipedia.com/wiki/Tamabot,,2023-04-01 13:22:08,
Tamabot Burst Dragon,Monster Card,,"('High Tech Dragon',)",False,False,EARTH,Fusion Monster,Dragon,"('Effect',)",2500,2500,,7,Tamabot Burst Dragon,https://yugipedia.com/wiki/Tamabot_Burst_Dragon,,2023-05-13 09:53:04,
Tang the Noodle Ninja,Monster Card,,"('Noodle Ninja',)",False,False,FIRE,Normal Monster,Pyro,,1000,800,,3,Tang the Noodle Ninja,https://yugipedia.com/wiki/Tang_the_Noodle_Ninja,,2023-03-20 12:52:16,
Taste Inspector,Monster Card,,,False,False,FIRE,Normal Monster,Pyro,,0,1300,,3,Taste Inspector,https://yugipedia.com/wiki/Taste_Inspector,,2023-03-20 12:54:24,
Telepathic Agent,Monster Card,,,False,False,LIGHT,Effect Monster,Psychic,"('Effect',)",800,1000,,4,Telepathic Agent,https://yugipedia.com/wiki/Telepathic_Agent,,2023-03-20 13:00:48,
Temporary Storm Blockade,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Temporary Storm Blockade,https://yugipedia.com/wiki/Temporary_Storm_Blockade,,2023-03-20 13:07:12,
Terrorphone Number,Trap Card,Normal Trap Card,"('Ghost Story',)",False,False,,,,"('Effect',)",,,,,Terrorphone Number,https://yugipedia.com/wiki/Terrorphone_Number,,2023-03-20 13:22:08,
Terrorsaur Sternptera,Monster Card,,,False,False,FIRE,Effect Monster,Dinosaur,"('Effect',)",1200,500,,4,Terrorsaur Sternptera,https://yugipedia.com/wiki/Terrorsaur_Sternptera,,2023-03-20 13:24:16,
Thantsgiving,Monster Card,,"('Gi-ant Revolution (series)',)",False,False,LIGHT,Normal Monster,Insect,,1500,100,,1,Thantsgiving,https://yugipedia.com/wiki/Thantsgiving,,2023-03-20 13:26:24,
Therappi,Monster Card,,,False,False,EARTH,Effect Monster,Reptile,"('Effect',)",1200,200,,3,Therappi,https://yugipedia.com/wiki/Therappi,,2023-03-20 14:53:52,
Thestalos the Firestorm Monarch,Monster Card,,"('Monarch (Rush Duel series)',)",True,False,FIRE,Effect Monster,Pyro,"('Effect',)",1000,2400,,6,Thestalos the Firestorm Monarch (Rush Duel),https://yugipedia.com/wiki/Thestalos_the_Firestorm_Monarch_(Rush_Duel),,2023-05-19 08:14:56,"('Type',)"
The Thing in the Purple Mirror,Monster Card,,"('Ghost Story',)",False,False,DARK,Normal Monster,Zombie,,300,0,,1,The Thing in the Purple Mirror,https://yugipedia.com/wiki/The_Thing_in_the_Purple_Mirror,,2023-03-20 14:36:48,
Third Coming of the Reptilian Count,Spell Card,Normal Spell Card,"('Cosmic Urban Legend',)",False,False,,,,"('Effect',)",,,,,Third Coming of the Reptilian Count,https://yugipedia.com/wiki/Third_Coming_of_the_Reptilian_Count,,2023-03-20 14:58:08,
Thousand Attack Rocket,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Thousand Attack Rocket,https://yugipedia.com/wiki/Thousand_Attack_Rocket,,2023-03-20 15:00:16,
Thousand Knives,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Thousand Knives (Rush Duel),https://yugipedia.com/wiki/Thousand_Knives_(Rush_Duel),,2023-03-20 15:00:16,"('Type',)"
The Three Moonlit Mystery Geckos,Trap Card,Normal Trap Card,"('Cosmic Urban Legend',)",False,False,,,,"('Effect',)",,,,,The Three Moonlit Mystery Geckos,https://yugipedia.com/wiki/The_Three_Moonlit_Mystery_Geckos,,2023-03-20 14:38:56,
The Three Warp-Granny Sisters,Monster Card,,"('Cosmic Urban Legend',)",False,False,LIGHT,Normal Monster,Reptile,,300,1300,,3,The Three Warp-Granny Sisters,https://yugipedia.com/wiki/The_Three_Warp-Granny_Sisters,,2023-03-20 14:38:56,
Throne of Darkness,Monster Card,,"('Chair',)",False,False,DARK,Effect Monster,Fiend,"('Effect',)",2500,0,,8,Throne of Darkness,https://yugipedia.com/wiki/Throne_of_Darkness,,2023-03-20 15:04:32,
Thunder Gazelle,Monster Card,,,False,False,FIRE,Effect Monster,Thunder,"('Effect',)",300,1300,,4,Thunder Gazelle,https://yugipedia.com/wiki/Thunder_Gazelle,,2023-03-20 15:10:56,
Thunder Spark,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Thunder Spark (card),https://yugipedia.com/wiki/Thunder_Spark_(card),,2023-03-20 15:13:04,
Thunder the Thunder,Monster Card,,,False,False,LIGHT,Effect Monster,Thunder,"('Effect',)",300,1300,,3,Thunder the Thunder,https://yugipedia.com/wiki/Thunder_the_Thunder,,2023-03-20 15:13:04,
Thunderbeetle Bassdrum,Monster Card,,"('Thunderbeetle',)",False,False,LIGHT,Normal Monster,Thunder,,800,800,,3,Thunderbeetle Bassdrum,https://yugipedia.com/wiki/Thunderbeetle_Bassdrum,,2023-03-20 15:13:04,
Thunderbeetle Boost,Trap Card,Normal Trap Card,"('Thunderbeetle',)",False,False,,,,"('Effect',)",,,,,Thunderbeetle Boost,https://yugipedia.com/wiki/Thunderbeetle_Boost,,2023-03-20 15:15:12,
Thunderbeetle Gift,Spell Card,Normal Spell Card,"('Thunderbeetle',)",False,False,,,,"('Effect',)",,,,,Thunderbeetle Gift,https://yugipedia.com/wiki/Thunderbeetle_Gift,,2023-03-20 15:15:12,
Thunderbeetle Highhat,Monster Card,,"('Thunderbeetle',)",False,False,LIGHT,Normal Monster,Thunder,,600,600,,2,Thunderbeetle Highhat,https://yugipedia.com/wiki/Thunderbeetle_Highhat,,2023-03-20 15:15:12,
Thunderbeetle Snare,Monster Card,,"('Thunderbeetle',)",False,False,LIGHT,Normal Monster,Thunder,,500,500,,1,Thunderbeetle Snare,https://yugipedia.com/wiki/Thunderbeetle_Snare,,2023-03-20 15:15:12,
Thunderbeetle Storm,Spell Card,Normal Spell Card,"('Thunderbeetle',)",False,False,,,,"('Effect',)",,,,,Thunderbeetle Storm,https://yugipedia.com/wiki/Thunderbeetle_Storm,,2023-03-20 15:15:12,
"Thunderbold, the Blazing Thunder",Monster Card,,,False,False,FIRE,Effect Monster,Thunder,"('Effect',)",1900,2300,,7,"Thunderbold, the Blazing Thunder","https://yugipedia.com/wiki/Thunderbold,_the_Blazing_Thunder",,2023-03-20 15:15:12,
Tiger Roll the Sushi Fairy,Monster Card,,"('Sushi Fairy',)",False,False,WATER,Effect Monster,Fairy,"('Effect',)",1200,1200,,4,Tiger Roll the Sushi Fairy,https://yugipedia.com/wiki/Tiger_Roll_the_Sushi_Fairy,,2023-03-20 15:17:20,
Tiramisu Dark Witch,Monster Card,,,False,False,WATER,Normal Monster,Aqua,,0,1500,,4,Tiramisu Dark Witch,https://yugipedia.com/wiki/Tiramisu_Dark_Witch,,2023-03-20 15:34:24,
Torna the Windweaver,Monster Card,,,False,False,WIND,Effect Monster,Spellcaster,"('Effect',)",1000,1600,,6,Torna the Windweaver,https://yugipedia.com/wiki/Torna_the_Windweaver,,2023-03-20 15:53:36,
Torrential Tribute,Trap Card,Normal Trap Card,,True,False,,,,"('Effect',)",,,,,Torrential Tribute (Rush Duel),https://yugipedia.com/wiki/Torrential_Tribute_(Rush_Duel),,2023-03-20 15:55:44,"('Any',)"
Trade-In,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Trade-In (Rush Duel),https://yugipedia.com/wiki/Trade-In_(Rush_Duel),,2023-03-20 16:00:00,"('Name',)"
Traditional Tax,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Traditional Tax,https://yugipedia.com/wiki/Traditional_Tax,,2023-03-20 16:00:00,
Trailblitzing Thunderbolt,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Trailblitzing Thunderbolt,https://yugipedia.com/wiki/Trailblitzing_Thunderbolt,,2023-03-20 16:02:08,
Trancegodbreath the Music Fiend Deity,Monster Card,,"('Music Princess',)",False,False,WIND,Fusion Monster,Warrior,"('Effect',)",3000,3000,,9,Trancegodbreath the Music Fiend Deity,https://yugipedia.com/wiki/Trancegodbreath_the_Music_Fiend_Deity,,2023-05-20 23:34:24,
Transamu Arrive,Trap Card,Normal Trap Card,"('Transamu',)",False,False,,,,"('Effect',)",,,,,Transamu Arrive,https://yugipedia.com/wiki/Transamu_Arrive,,2023-03-20 16:04:16,
Transamu Craione,Monster Card,,"('Transamu',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",500,500,,2,Transamu Craione,https://yugipedia.com/wiki/Transamu_Craione,,2023-03-20 16:04:16,
Transamu Ephyrai,Monster Card,,"('Transamu',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",500,1200,,4,Transamu Ephyrai,https://yugipedia.com/wiki/Transamu_Ephyrai,,2023-03-20 16:04:16,
Transamu Jerai,Monster Card,,"('Transamu',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",500,1000,,4,Transamu Jerai,https://yugipedia.com/wiki/Transamu_Jerai,,2023-03-20 16:04:16,
Transamu Lightning,Trap Card,Normal Trap Card,"('Transamu',)",False,False,,,,"('Effect',)",,,,,Transamu Lightning,https://yugipedia.com/wiki/Transamu_Lightning,,2023-03-20 16:04:16,
Transamu Raiker,Monster Card,,"('Transamu',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",1000,1000,,4,Transamu Raiker,https://yugipedia.com/wiki/Transamu_Raiker,,2023-03-20 16:04:16,
Transamu Rainac,Monster Card,,"('Transamu',)",False,False,LIGHT,Normal Monster,Galaxy (Type),,0,1600,,4,Transamu Rainac,https://yugipedia.com/wiki/Transamu_Rainac,"('Alternate',)",2023-05-11 06:21:52,
Transamu Rainac - War To Zen!,Monster Card,,"('Signature move', 'Transamu')",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",200,1400,,4,Transamu Rainac - War To Zen!,https://yugipedia.com/wiki/Transamu_Rainac_-_War_To_Zen!,,2023-03-20 16:04:16,
Transamu Rainac Overwrite,Monster Card,,"('Transamu',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",1600,2500,,7,Transamu Rainac Overwrite,https://yugipedia.com/wiki/Transamu_Rainac_Overwrite,,2023-05-10 12:09:36,
Transamuroad Rainac,Monster Card,,"('Transamu',)",False,False,LIGHT,Fusion Monster,Galaxy (Type),"('Effect',)",2000,2900,,9,Transamuroad Rainac,https://yugipedia.com/wiki/Transamuroad_Rainac,,2023-03-20 16:06:24,
Trap Hole,Trap Card,Normal Trap Card,"('Trap Hole (archetype)',)",True,False,,,,"('Effect',)",,,,,Trap Hole (Rush Duel),https://yugipedia.com/wiki/Trap_Hole_(Rush_Duel),,2023-03-20 16:08:32,"('Name',)"
Trap Lid,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Trap Lid,https://yugipedia.com/wiki/Trap_Lid,,2023-03-20 16:10:40,
Trap Mole,Monster Card,,,False,False,EARTH,Effect Monster,Beast,"('Effect',)",900,600,,3,Trap Mole,https://yugipedia.com/wiki/Trap_Mole,,2023-03-20 16:10:40,
Treasure Dragon,Monster Card,,,False,False,EARTH,Effect Monster,Dragon,"('Effect',)",0,1100,,3,Treasure Dragon,https://yugipedia.com/wiki/Treasure_Dragon,,2023-03-20 16:17:04,
Triad Drago,Monster Card,,,False,False,EARTH,Effect Monster,Dragon,"('Effect',)",1300,300,,3,Triad Drago,https://yugipedia.com/wiki/Triad_Drago,,2023-03-20 16:25:36,
Triangle Ecstasy Spark,Spell Card,Normal Spell Card,"('Harpie (Rush Duel series)', 'Signature move')",False,False,,,,"('Effect',)",,,,,Triangle Ecstasy Spark (Rush Duel),https://yugipedia.com/wiki/Triangle_Ecstasy_Spark_(Rush_Duel),,2023-05-21 11:48:16,"('Name',)"
Triangle Reborn,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Triangle Reborn,https://yugipedia.com/wiki/Triangle_Reborn,,2023-03-20 16:27:44,
Tribute Block,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Tribute Block,https://yugipedia.com/wiki/Tribute_Block,,2023-05-05 21:56:16,
Tribute Doll,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Tribute Doll (Rush Duel),https://yugipedia.com/wiki/Tribute_Doll_(Rush_Duel),,2023-03-20 16:29:52,"('Any',)"
Tribute Lock,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Tribute Lock,https://yugipedia.com/wiki/Tribute_Lock,,2023-05-09 04:05:20,
Tribute to The Doomed,Spell Card,Normal Spell Card,,True,False,,,,"('Effect',)",,,,,Tribute to The Doomed (Rush Duel),https://yugipedia.com/wiki/Tribute_to_The_Doomed_(Rush_Duel),,2023-03-20 16:32:00,"('Name', 'Type')"
Trick Pigeon,Monster Card,,,False,False,LIGHT,Effect Monster,Winged Beast,"('Effect',)",1000,1000,,3,Trick Pigeon,https://yugipedia.com/wiki/Trick_Pigeon,,2023-03-20 16:32:00,
Triple Threat Thunder,Spell Card,Normal Spell Card,"('Bubble Era',)",False,False,,,,"('Effect',)",,,,,Triple Threat Thunder,https://yugipedia.com/wiki/Triple_Threat_Thunder,,2023-03-20 16:42:40,
