Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
RD/MAX2-JP029,Constructor Demolisher Wyrm Drake Crush,"('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP030,Silvermountain of Blisstopia,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP030,Silvermountain of Blisstopia,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP031,Constructor Art - Buildestruction,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP031,Constructor Art - Buildestruction,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP032,Hammer Crush,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP032,Hammer Crush,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP033,Constructor Resurrection,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP033,Constructor Resurrection,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP034,Clubinet the Music Princess,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP034,Clubinet the Music Princess,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP035,Horn Knives the Music Princess,"('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP035,Horn Knives the Music Princess,"('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP036,Straight Pierce,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP036,Straight Pierce,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP037,Music Princess's Whirling Wind,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP037,Music Princess's Whirling Wind,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP038,Music Princess Art - Triplet,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP038,Music Princess Art - Triplet,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP039,"Agaribel, the Finest Sushi Fairy","('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP039,"Agaribel, the Finest Sushi Fairy","('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP040,Dragon Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP040,Dragon Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP041,Tiger Roll the Sushi Fairy,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP041,Tiger Roll the Sushi Fairy,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP042,Monkey Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP042,Monkey Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP043,Spider Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP043,Spider Roll the Sushi Fairy,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP044,Inside Out Roll,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP044,Inside Out Roll,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP045,Angel Judge,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP045,Angel Judge,"('Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP046,Rolled Sticky Save,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP046,Rolled Sticky Save,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP047,Rolled Hot Arrow,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP047,Rolled Hot Arrow,"('Common',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP048,Startup Goblin,"('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP048,Startup Goblin,"('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP049,Heavenly Revelation,"('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP049,Heavenly Revelation,"('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-JP050,Turnback Shot,"('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-JP050,Turnback Shot,"('Super Rare',)",,2023-03-30 21:07:10,2021-06-05,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR001,Supreme Skystream Magnum Overlord,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR001,Supreme Skystream Magnum Overlord,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR002,Supreme Skystream Magnum Overlord,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR002,Supreme Skystream Magnum Overlord,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR003,Supreme Skystream Magnum Overlord,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR003,Supreme Skystream Magnum Overlord,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR004,Emergency Return,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR004,Emergency Return,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR005,Dynamic Dino Dynamix,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR005,Dynamic Dino Dynamix,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR006,Dynamic Dino Dynamix,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR006,Dynamic Dino Dynamix,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR007,Dynamic Dino Dynamix,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR007,Dynamic Dino Dynamix,"('Ultra Rare', 'Rush Rare')",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR008,Sneezing Greedizauls,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR008,Sneezing Greedizauls,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR009,Mech Therizinoraptor,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR009,Mech Therizinoraptor,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR010,Ritzy King Rex,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR010,Ritzy King Rex,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR011,Terrorsaur Sternptera,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR011,Terrorsaur Sternptera,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR012,Uraby,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR012,Uraby,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR013,Celebrontosaurus,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR013,Celebrontosaurus,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR014,Platnidon,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR014,Platnidon,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR015,Jurassic World,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR015,Jurassic World,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR016,Coevolutionary Miracle,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR016,Coevolutionary Miracle,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR017,Dinosaur Crush,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR017,Dinosaur Crush,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR018,Upstart Goblin,"('Secret Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR018,Upstart Goblin,"('Secret Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR019,Ascending Evolution,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR019,Ascending Evolution,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR020,Dinomic Pressure,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR020,Dinomic Pressure,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR021,Seedchrotron Brusselun,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR021,Seedchrotron Brusselun,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR022,Cycliptron,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR022,Cycliptron,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR023,Tribute to The Doomed,"('Secret Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR023,Tribute to The Doomed,"('Secret Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR024,"Dahut Abyss, Dark Mirror Ruler of the Chair","('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR024,"Dahut Abyss, Dark Mirror Ruler of the Chair","('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR025,Scarechair Relaxer,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR025,Scarechair Relaxer,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR026,Scarechair Scale,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR026,Scarechair Scale,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR027,Darkness Ri-chair-al,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR027,Darkness Ri-chair-al,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR028,Joining Chairs,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR028,Joining Chairs,"('Common',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR029,Constructor Demolisher Wyrm Drake Crush,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR029,Constructor Demolisher Wyrm Drake Crush,"('Super Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR030,Silvermountain of Blisstopia,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR030,Silvermountain of Blisstopia,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR031,Constructor Art - Buildestruction,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR031,Constructor Art - Buildestruction,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR032,Hammer Crush,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR032,Hammer Crush,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
RD/MAX2-KR033,Constructor Resurrection,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Flagship Magnum Overlord', 'Supreme Flagship Magnum Overlord (L)', 'Supreme Flagship Magnum Overlord (R)')",Old
RD/MAX2-KR033,Constructor Resurrection,"('Rare',)",,2023-03-30 21:07:31,2021-09-15,,Booster pack,"('Supreme Skystream Magnum Overlord', 'Supreme Skystream Magnum Overlord (L)', 'Supreme Skystream Magnum Overlord (R)')",New
