Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Series,Set type,Version
IOC-044,Invasion of Chaos,Dimension Distortion,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-044,Invasion of Chaos,Dimension Distortion,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-045,Invasion of Chaos,Reload,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-045,Invasion of Chaos,Reload,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-046,Invasion of Chaos,Soul Absorption,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-046,Invasion of Chaos,Soul Absorption,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-047,Invasion of Chaos,Big Burn,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-047,Invasion of Chaos,Big Burn,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-048,Invasion of Chaos,Blasting the Ruins,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-048,Invasion of Chaos,Blasting the Ruins,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-049,Invasion of Chaos,Cursed Seal of the Forbidden Spell,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-049,Invasion of Chaos,Cursed Seal of the Forbidden Spell,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-050,Invasion of Chaos,Tower of Babel,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-050,Invasion of Chaos,Tower of Babel,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-051,Invasion of Chaos,Spatial Collapse,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-051,Invasion of Chaos,Spatial Collapse,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-052,Invasion of Chaos,Chain Disappearance,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-052,Invasion of Chaos,Chain Disappearance,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-053,Invasion of Chaos,Zero Gravity,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-053,Invasion of Chaos,Zero Gravity,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-054,Invasion of Chaos,Dark Mirror Force,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-054,Invasion of Chaos,Dark Mirror Force,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-055,Invasion of Chaos,Energy Drain,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-055,Invasion of Chaos,Energy Drain,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-056,Invasion of Chaos,Giga Gagagigo,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-056,Invasion of Chaos,Giga Gagagigo,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-057,Invasion of Chaos,Mad Dog of Darkness,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-057,Invasion of Chaos,Mad Dog of Darkness,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-058,Invasion of Chaos,Neo Bug,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-058,Invasion of Chaos,Neo Bug,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-059,Invasion of Chaos,Sea Serpent Warrior of Darkness,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-059,Invasion of Chaos,Sea Serpent Warrior of Darkness,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-060,Invasion of Chaos,Terrorking Salmon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-060,Invasion of Chaos,Terrorking Salmon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-061,Invasion of Chaos,Blazing Inpachi,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-061,Invasion of Chaos,Blazing Inpachi,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-062,Invasion of Chaos,Burning Algae,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-062,Invasion of Chaos,Burning Algae,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-063,Invasion of Chaos,The Thing in the Crater,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-063,Invasion of Chaos,The Thing in the Crater,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-064,Invasion of Chaos,Molten Zombie,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-064,Invasion of Chaos,Molten Zombie,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-065,Invasion of Chaos,Dark Magician of Chaos,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-065,Invasion of Chaos,Dark Magician of Chaos,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-066,Invasion of Chaos,Gora Turtle of Illusion,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-066,Invasion of Chaos,Gora Turtle of Illusion,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-067,Invasion of Chaos,Manticore of Darkness,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-067,Invasion of Chaos,Manticore of Darkness,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-068,Invasion of Chaos,Stealth Bird,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-068,Invasion of Chaos,Stealth Bird,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-069,Invasion of Chaos,Sacred Crane,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-069,Invasion of Chaos,Sacred Crane,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-070,Invasion of Chaos,Enraged Battle Ox,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-070,Invasion of Chaos,Enraged Battle Ox,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-071,Invasion of Chaos,Don Turtle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-071,Invasion of Chaos,Don Turtle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-072,Invasion of Chaos,Balloon Lizard,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-072,Invasion of Chaos,Balloon Lizard,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-073,Invasion of Chaos,Dark Driceratops,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-073,Invasion of Chaos,Dark Driceratops,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-074,Invasion of Chaos,Hyper Hammerhead,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-074,Invasion of Chaos,Hyper Hammerhead,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-075,Invasion of Chaos,Black Tyranno,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-075,Invasion of Chaos,Black Tyranno,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-076,Invasion of Chaos,Anti-Aircraft Flower,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-076,Invasion of Chaos,Anti-Aircraft Flower,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-077,Invasion of Chaos,Prickle Fairy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-077,Invasion of Chaos,Prickle Fairy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-078,Invasion of Chaos,Pinch Hopper,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-078,Invasion of Chaos,Pinch Hopper,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-079,Invasion of Chaos,Skull-Mark Ladybug,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-079,Invasion of Chaos,Skull-Mark Ladybug,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-080,Invasion of Chaos,Insect Princess,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-080,Invasion of Chaos,Insect Princess,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-081,Invasion of Chaos,Amphibious Bugroth MK-3,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-081,Invasion of Chaos,Amphibious Bugroth MK-3,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-082,Invasion of Chaos,Torpedo Fish,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-082,Invasion of Chaos,Torpedo Fish,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-083,Invasion of Chaos,Levia-Dragon - Daedalus,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-083,Invasion of Chaos,Levia-Dragon - Daedalus,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-084,Invasion of Chaos,Orca Mega-Fortress of Darkness,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-084,Invasion of Chaos,Orca Mega-Fortress of Darkness,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-085,Invasion of Chaos,Cannonball Spear Shellfish,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-085,Invasion of Chaos,Cannonball Spear Shellfish,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-086,Invasion of Chaos,Mataza the Zapper,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-086,Invasion of Chaos,Mataza the Zapper,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-087,Invasion of Chaos,Guardian Angel Joan,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-087,Invasion of Chaos,Guardian Angel Joan,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-088,Invasion of Chaos,Manju of the Ten Thousand Hands,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-088,Invasion of Chaos,Manju of the Ten Thousand Hands,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-089,Invasion of Chaos,Getsu Fuhma,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-089,Invasion of Chaos,Getsu Fuhma,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-090,Invasion of Chaos,Ryu Kokki,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-090,Invasion of Chaos,Ryu Kokki,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-091,Invasion of Chaos,Gryphon's Feather Duster,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-091,Invasion of Chaos,Gryphon's Feather Duster,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-092,Invasion of Chaos,Stray Lambs,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-092,Invasion of Chaos,Stray Lambs,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-093,Invasion of Chaos,Smashing Ground,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-093,Invasion of Chaos,Smashing Ground,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-094,Invasion of Chaos,Dimension Fusion,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-094,Invasion of Chaos,Dimension Fusion,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-095,Invasion of Chaos,Dedication through Light and Darkness,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-095,Invasion of Chaos,Dedication through Light and Darkness,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-096,Invasion of Chaos,Salvage,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-096,Invasion of Chaos,Salvage,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-097,Invasion of Chaos,Ultra Evolution Pill,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-097,Invasion of Chaos,Ultra Evolution Pill,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-098,Invasion of Chaos,Multiplication of Ants,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-098,Invasion of Chaos,Multiplication of Ants,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-099,Invasion of Chaos,Earth Chant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-099,Invasion of Chaos,Earth Chant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-100,Invasion of Chaos,Jade Insect Whistle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-100,Invasion of Chaos,Jade Insect Whistle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-101,Invasion of Chaos,Destruction Ring,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-101,Invasion of Chaos,Destruction Ring,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-102,Invasion of Chaos,Fiend's Hand Mirror,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-102,Invasion of Chaos,Fiend's Hand Mirror,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-103,Invasion of Chaos,Compulsory Evacuation Device,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-103,Invasion of Chaos,Compulsory Evacuation Device,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-104,Invasion of Chaos,A Hero Emerges,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-104,Invasion of Chaos,A Hero Emerges,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-105,Invasion of Chaos,Self-Destruct Button,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-105,Invasion of Chaos,Self-Destruct Button,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-106,Invasion of Chaos,Curse of Darkness,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-106,Invasion of Chaos,Curse of Darkness,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
