Card number,Set,Name,Rarity,Print,Quantity,Page URL,Modification date,Release,Series,Set type,Cover card,Version
SPFE-JP012,Booster SP: Fusion Enforcers,Predapruning,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP013,Booster SP: Fusion Enforcers,Predaplanet,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP013,Booster SP: Fusion Enforcers,Predaplanet,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP014,Booster SP: Fusion Enforcers,Fluffal Octopus,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP014,Booster SP: Fusion Enforcers,Fluffal Octopus,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP015,Booster SP: Fusion Enforcers,Fluffal Penguin,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP015,Booster SP: Fusion Enforcers,Fluffal Penguin,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP016,Booster SP: Fusion Enforcers,Fluffal Dog,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP016,Booster SP: Fusion Enforcers,Fluffal Dog,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP017,Booster SP: Fusion Enforcers,Fluffal Owl,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP017,Booster SP: Fusion Enforcers,Fluffal Owl,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP018,Booster SP: Fusion Enforcers,Edge Imp Sabres,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP018,Booster SP: Fusion Enforcers,Edge Imp Sabres,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP019,Booster SP: Fusion Enforcers,Edge Imp Chain,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP019,Booster SP: Fusion Enforcers,Edge Imp Chain,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP020,Booster SP: Fusion Enforcers,Frightfur Kraken,"('Secret Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP020,Booster SP: Fusion Enforcers,Frightfur Kraken,"('Secret Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP021,Booster SP: Fusion Enforcers,Frightfur Wolf,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP021,Booster SP: Fusion Enforcers,Frightfur Wolf,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP022,Booster SP: Fusion Enforcers,Frightfur Tiger,"('Super Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP022,Booster SP: Fusion Enforcers,Frightfur Tiger,"('Super Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP023,Booster SP: Fusion Enforcers,Frightfur Sheep,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP023,Booster SP: Fusion Enforcers,Frightfur Sheep,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP024,Booster SP: Fusion Enforcers,Toy Vendor,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP024,Booster SP: Fusion Enforcers,Toy Vendor,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP025,Booster SP: Fusion Enforcers,Frightfur Fusion,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP025,Booster SP: Fusion Enforcers,Frightfur Fusion,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP026,Booster SP: Fusion Enforcers,Aleister the Invoker,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP026,Booster SP: Fusion Enforcers,Aleister the Invoker,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP027,Booster SP: Fusion Enforcers,Invoked Caliga,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP027,Booster SP: Fusion Enforcers,Invoked Caliga,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP028,Booster SP: Fusion Enforcers,Invoked Raidjin,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP028,Booster SP: Fusion Enforcers,Invoked Raidjin,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP029,Booster SP: Fusion Enforcers,Invoked Cocytus,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP029,Booster SP: Fusion Enforcers,Invoked Cocytus,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP030,Booster SP: Fusion Enforcers,Invoked Purgatrio,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP030,Booster SP: Fusion Enforcers,Invoked Purgatrio,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP031,Booster SP: Fusion Enforcers,Invoked Magellanica,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP031,Booster SP: Fusion Enforcers,Invoked Magellanica,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP032,Booster SP: Fusion Enforcers,Invoked Mechaba,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP032,Booster SP: Fusion Enforcers,Invoked Mechaba,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP033,Booster SP: Fusion Enforcers,Invoked Elysium,"('Secret Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP033,Booster SP: Fusion Enforcers,Invoked Elysium,"('Secret Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP034,Booster SP: Fusion Enforcers,Magical Meltdown,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP034,Booster SP: Fusion Enforcers,Magical Meltdown,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP035,Booster SP: Fusion Enforcers,Invocation,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP035,Booster SP: Fusion Enforcers,Invocation,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP036,Booster SP: Fusion Enforcers,The Book of the Law,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP036,Booster SP: Fusion Enforcers,The Book of the Law,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP037,Booster SP: Fusion Enforcers,Omega Summon,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP037,Booster SP: Fusion Enforcers,Omega Summon,"('Common', 'Normal Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP038,Booster SP: Fusion Enforcers,Summoner of Illusions,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP038,Booster SP: Fusion Enforcers,Summoner of Illusions,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP039,Booster SP: Fusion Enforcers,Summoner Monk,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP039,Booster SP: Fusion Enforcers,Summoner Monk,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP040,Booster SP: Fusion Enforcers,King of the Swamp,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP040,Booster SP: Fusion Enforcers,King of the Swamp,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP041,Booster SP: Fusion Enforcers,Fusion Substitute,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP041,Booster SP: Fusion Enforcers,Fusion Substitute,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP042,Booster SP: Fusion Enforcers,Instant Fusion,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP042,Booster SP: Fusion Enforcers,Instant Fusion,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP043,Booster SP: Fusion Enforcers,Super Polymerization,"('Super Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP043,Booster SP: Fusion Enforcers,Super Polymerization,"('Super Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP044,Booster SP: Fusion Enforcers,Fusion Recovery,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP044,Booster SP: Fusion Enforcers,Fusion Recovery,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-JP045,Booster SP: Fusion Enforcers,Phoenix Wing Wind Blast,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,,,,,Old
SPFE-JP045,Booster SP: Fusion Enforcers,Phoenix Wing Wind Blast,"('Common', 'Normal Parallel Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-JP),2023-03-22 16:51:33,2016-11-12,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR001,Booster SP: Fusion Enforcers,Predaplant Sarraceniant,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR001,Booster SP: Fusion Enforcers,Predaplant Sarraceniant,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR002,Booster SP: Fusion Enforcers,Predaplant Drosophyllum Hydra,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR002,Booster SP: Fusion Enforcers,Predaplant Drosophyllum Hydra,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR003,Booster SP: Fusion Enforcers,Predaplant Pterapenthes,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR003,Booster SP: Fusion Enforcers,Predaplant Pterapenthes,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR004,Booster SP: Fusion Enforcers,Predaplant Spinodionaea,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR004,Booster SP: Fusion Enforcers,Predaplant Spinodionaea,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR005,Booster SP: Fusion Enforcers,Predaplant Chlamydosundew,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR005,Booster SP: Fusion Enforcers,Predaplant Chlamydosundew,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR006,Booster SP: Fusion Enforcers,Predaplant Flytrap,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR006,Booster SP: Fusion Enforcers,Predaplant Flytrap,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR007,Booster SP: Fusion Enforcers,Predaplant Moray Nepenthes,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR007,Booster SP: Fusion Enforcers,Predaplant Moray Nepenthes,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR008,Booster SP: Fusion Enforcers,Predaplant Squid Drosera,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR008,Booster SP: Fusion Enforcers,Predaplant Squid Drosera,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR009,Booster SP: Fusion Enforcers,Predaplant Chimerafflesia,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR009,Booster SP: Fusion Enforcers,Predaplant Chimerafflesia,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR010,Booster SP: Fusion Enforcers,Greedy Venom Fusion Dragon,"('Secret Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR010,Booster SP: Fusion Enforcers,Greedy Venom Fusion Dragon,"('Secret Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR011,Booster SP: Fusion Enforcers,Predaponics,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR011,Booster SP: Fusion Enforcers,Predaponics,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR012,Booster SP: Fusion Enforcers,Predapruning,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR012,Booster SP: Fusion Enforcers,Predapruning,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR013,Booster SP: Fusion Enforcers,Predaplanet,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR013,Booster SP: Fusion Enforcers,Predaplanet,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR014,Booster SP: Fusion Enforcers,Fluffal Octopus,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR014,Booster SP: Fusion Enforcers,Fluffal Octopus,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR015,Booster SP: Fusion Enforcers,Fluffal Penguin,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR015,Booster SP: Fusion Enforcers,Fluffal Penguin,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
SPFE-KR016,Booster SP: Fusion Enforcers,Fluffal Dog,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,,,,,Old
SPFE-KR016,Booster SP: Fusion Enforcers,Fluffal Dog,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Booster_SP:_Fusion_Enforcers_(OCG-KR),2023-04-28 12:22:42,2017-03-21,,Booster pack,"('Greedy Venom Fusion Dragon',)",New
