Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Version
SRL-DE064,Spell Ruler (25th Anniversary Edition),House of Adhesive Tape,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE065,Spell Ruler (25th Anniversary Edition),Eatgaboon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE066,Spell Ruler (25th Anniversary Edition),Turtle Oath,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE067,Spell Ruler (25th Anniversary Edition),Performance of Sword,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE068,Spell Ruler (25th Anniversary Edition),Hungry Burger,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE069,Spell Ruler (25th Anniversary Edition),Crab Turtle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE070,Spell Ruler (25th Anniversary Edition),Ryu-Ran,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE071,Spell Ruler (25th Anniversary Edition),Manga Ryu-Ran,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE072,Spell Ruler (25th Anniversary Edition),Toon Mermaid,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE073,Spell Ruler (25th Anniversary Edition),Toon Summoned Skull,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE074,Spell Ruler (25th Anniversary Edition),Jigen Bakudan,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE075,Spell Ruler (25th Anniversary Edition),Hyozanryu,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE076,Spell Ruler (25th Anniversary Edition),Toon World,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE077,Spell Ruler (25th Anniversary Edition),Cyber Jar,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE078,Spell Ruler (25th Anniversary Edition),Banisher of the Light,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE079,Spell Ruler (25th Anniversary Edition),Giant Rat,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE080,Spell Ruler (25th Anniversary Edition),Senju of the Thousand Hands,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE081,Spell Ruler (25th Anniversary Edition),UFO Turtle,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE082,Spell Ruler (25th Anniversary Edition),Flash Assailant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE083,Spell Ruler (25th Anniversary Edition),Karate Man,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE084,Spell Ruler (25th Anniversary Edition),Dark Zebra,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE085,Spell Ruler (25th Anniversary Edition),Giant Germ,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE086,Spell Ruler (25th Anniversary Edition),Nimble Momonga,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE087,Spell Ruler (25th Anniversary Edition),Spear Cretin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE088,Spell Ruler (25th Anniversary Edition),Shining Angel,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE089,Spell Ruler (25th Anniversary Edition),Boar Soldier,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE090,Spell Ruler (25th Anniversary Edition),Mother Grizzly,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE091,Spell Ruler (25th Anniversary Edition),Flying Kamakiri #1,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE092,Spell Ruler (25th Anniversary Edition),Ceremonial Bell,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE093,Spell Ruler (25th Anniversary Edition),Sonic Bird,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE094,Spell Ruler (25th Anniversary Edition),Mystic Tomato,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE095,Spell Ruler (25th Anniversary Edition),Kotodama,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE096,Spell Ruler (25th Anniversary Edition),Gaia Power,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE097,Spell Ruler (25th Anniversary Edition),Umiiruka,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE098,Spell Ruler (25th Anniversary Edition),Molten Destruction,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE099,Spell Ruler (25th Anniversary Edition),Rising Air Current,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE100,Spell Ruler (25th Anniversary Edition),Luminous Spark,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE101,Spell Ruler (25th Anniversary Edition),Mystic Plasma Zone,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE102,Spell Ruler (25th Anniversary Edition),Messenger of Peace,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-DE103,Spell Ruler (25th Anniversary Edition),Serpent Night Dragon,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-DE),2023-05-17 10:30:49,2023-04-20,New
SRL-EN000,Spell Ruler (25th Anniversary Edition),Blue-Eyes Toon Dragon,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN001,Spell Ruler (25th Anniversary Edition),Penguin Knight,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN002,Spell Ruler (25th Anniversary Edition),Axe of Despair,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN003,Spell Ruler (25th Anniversary Edition),Black Pendant,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN004,Spell Ruler (25th Anniversary Edition),Horn of Light,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN005,Spell Ruler (25th Anniversary Edition),Malevolent Nuzzler,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN006,Spell Ruler (25th Anniversary Edition),Spellbinding Circle,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN007,Spell Ruler (25th Anniversary Edition),Metal Fish,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN008,Spell Ruler (25th Anniversary Edition),Electric Snake,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN009,Spell Ruler (25th Anniversary Edition),Queen Bird,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN010,Spell Ruler (25th Anniversary Edition),Ameba,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN011,Spell Ruler (25th Anniversary Edition),Peacock,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN012,Spell Ruler (25th Anniversary Edition),Maha Vailo,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN013,Spell Ruler (25th Anniversary Edition),Guardian of the Throne Room,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN014,Spell Ruler (25th Anniversary Edition),Fire Kraken,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN015,Spell Ruler (25th Anniversary Edition),Minar,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN016,Spell Ruler (25th Anniversary Edition),Griggle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN017,Spell Ruler (25th Anniversary Edition),Tyhone #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN018,Spell Ruler (25th Anniversary Edition),Ancient One of the Deep Forest,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN019,Spell Ruler (25th Anniversary Edition),Dark Witch,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN020,Spell Ruler (25th Anniversary Edition),Weather Report,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN021,Spell Ruler (25th Anniversary Edition),Mechanical Snail,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN022,Spell Ruler (25th Anniversary Edition),Giant Turtle Who Feeds on Flames,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN023,Spell Ruler (25th Anniversary Edition),Liquid Beast,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN024,Spell Ruler (25th Anniversary Edition),Hiro's Shadow Scout,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN025,Spell Ruler (25th Anniversary Edition),High Tide Gyojin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN026,Spell Ruler (25th Anniversary Edition),Invader of the Throne,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN027,Spell Ruler (25th Anniversary Edition),Whiptail Crow,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN028,Spell Ruler (25th Anniversary Edition),Slot Machine,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN029,Spell Ruler (25th Anniversary Edition),Relinquished,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN030,Spell Ruler (25th Anniversary Edition),Red Archery Girl,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN031,Spell Ruler (25th Anniversary Edition),Gravekeeper's Servant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN032,Spell Ruler (25th Anniversary Edition),Curse of Fiend,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN033,Spell Ruler (25th Anniversary Edition),Upstart Goblin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN034,Spell Ruler (25th Anniversary Edition),Toll,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN035,Spell Ruler (25th Anniversary Edition),Final Destiny,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN036,Spell Ruler (25th Anniversary Edition),Snatch Steal,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN037,Spell Ruler (25th Anniversary Edition),Chorus of Sanctuary,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN038,Spell Ruler (25th Anniversary Edition),Confiscation,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN039,Spell Ruler (25th Anniversary Edition),Delinquent Duo,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN040,Spell Ruler (25th Anniversary Edition),Darkness Approaches,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN041,Spell Ruler (25th Anniversary Edition),Fairy's Hand Mirror,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN042,Spell Ruler (25th Anniversary Edition),Tailor of the Fickle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN043,Spell Ruler (25th Anniversary Edition),Rush Recklessly,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN044,Spell Ruler (25th Anniversary Edition),The Reliable Guardian,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN045,Spell Ruler (25th Anniversary Edition),The Forceful Sentry,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN046,Spell Ruler (25th Anniversary Edition),Chain Energy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN047,Spell Ruler (25th Anniversary Edition),Mystical Space Typhoon,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN048,Spell Ruler (25th Anniversary Edition),Giant Trunade,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN049,Spell Ruler (25th Anniversary Edition),Painful Choice,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN050,Spell Ruler (25th Anniversary Edition),Snake Fang,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN051,Spell Ruler (25th Anniversary Edition),Black Illusion Ritual,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN052,Spell Ruler (25th Anniversary Edition),Octoberser,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN053,Spell Ruler (25th Anniversary Edition),Psychic Kappa,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN054,Spell Ruler (25th Anniversary Edition),Horn of the Unicorn,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN055,Spell Ruler (25th Anniversary Edition),Labyrinth Wall,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN056,Spell Ruler (25th Anniversary Edition),Wall Shadow,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN057,Spell Ruler (25th Anniversary Edition),Twin Long Rods #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN058,Spell Ruler (25th Anniversary Edition),Stone Ogre Grotto,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN059,Spell Ruler (25th Anniversary Edition),Magical Labyrinth,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN060,Spell Ruler (25th Anniversary Edition),Eternal Rest,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN061,Spell Ruler (25th Anniversary Edition),Megamorph,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN062,Spell Ruler (25th Anniversary Edition),Commencement Dance,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN063,Spell Ruler (25th Anniversary Edition),Hamburger Recipe,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN064,Spell Ruler (25th Anniversary Edition),House of Adhesive Tape,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN065,Spell Ruler (25th Anniversary Edition),Eatgaboon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN066,Spell Ruler (25th Anniversary Edition),Turtle Oath,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN067,Spell Ruler (25th Anniversary Edition),Performance of Sword,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN068,Spell Ruler (25th Anniversary Edition),Hungry Burger,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN069,Spell Ruler (25th Anniversary Edition),Crab Turtle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN070,Spell Ruler (25th Anniversary Edition),Ryu-Ran,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN071,Spell Ruler (25th Anniversary Edition),Manga Ryu-Ran,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
SRL-EN072,Spell Ruler (25th Anniversary Edition),Toon Mermaid,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-EN),2023-05-17 10:30:23,2023-04-20,New
