Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Cover card,Version
SRL-PT004,Spell Ruler (25th Anniversary Edition),Horn of Light,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT005,Spell Ruler (25th Anniversary Edition),Malevolent Nuzzler,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT006,Spell Ruler (25th Anniversary Edition),Spellbinding Circle,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT007,Spell Ruler (25th Anniversary Edition),Metal Fish,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT008,Spell Ruler (25th Anniversary Edition),Electric Snake,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT009,Spell Ruler (25th Anniversary Edition),Queen Bird,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT010,Spell Ruler (25th Anniversary Edition),Ameba,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT011,Spell Ruler (25th Anniversary Edition),Peacock,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT012,Spell Ruler (25th Anniversary Edition),Maha Vailo,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT013,Spell Ruler (25th Anniversary Edition),Guardian of the Throne Room,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT014,Spell Ruler (25th Anniversary Edition),Fire Kraken,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT015,Spell Ruler (25th Anniversary Edition),Minar,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT016,Spell Ruler (25th Anniversary Edition),Griggle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT017,Spell Ruler (25th Anniversary Edition),Tyhone #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT018,Spell Ruler (25th Anniversary Edition),Ancient One of the Deep Forest,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT019,Spell Ruler (25th Anniversary Edition),Dark Witch,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT020,Spell Ruler (25th Anniversary Edition),Weather Report,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT021,Spell Ruler (25th Anniversary Edition),Mechanical Snail,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT022,Spell Ruler (25th Anniversary Edition),Giant Turtle Who Feeds on Flames,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT023,Spell Ruler (25th Anniversary Edition),Liquid Beast,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT024,Spell Ruler (25th Anniversary Edition),Hiro's Shadow Scout,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT025,Spell Ruler (25th Anniversary Edition),High Tide Gyojin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT026,Spell Ruler (25th Anniversary Edition),Invader of the Throne,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT027,Spell Ruler (25th Anniversary Edition),Whiptail Crow,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT028,Spell Ruler (25th Anniversary Edition),Slot Machine,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT029,Spell Ruler (25th Anniversary Edition),Relinquished,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT030,Spell Ruler (25th Anniversary Edition),Red Archery Girl,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT031,Spell Ruler (25th Anniversary Edition),Gravekeeper's Servant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT032,Spell Ruler (25th Anniversary Edition),Curse of Fiend,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT033,Spell Ruler (25th Anniversary Edition),Upstart Goblin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT034,Spell Ruler (25th Anniversary Edition),Toll,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT035,Spell Ruler (25th Anniversary Edition),Final Destiny,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT036,Spell Ruler (25th Anniversary Edition),Snatch Steal,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT037,Spell Ruler (25th Anniversary Edition),Chorus of Sanctuary,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT038,Spell Ruler (25th Anniversary Edition),Confiscation,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT039,Spell Ruler (25th Anniversary Edition),Delinquent Duo,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT040,Spell Ruler (25th Anniversary Edition),Darkness Approaches,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT041,Spell Ruler (25th Anniversary Edition),Fairy's Hand Mirror,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT042,Spell Ruler (25th Anniversary Edition),Tailor of the Fickle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT043,Spell Ruler (25th Anniversary Edition),Rush Recklessly,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT044,Spell Ruler (25th Anniversary Edition),The Reliable Guardian,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT045,Spell Ruler (25th Anniversary Edition),The Forceful Sentry,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT046,Spell Ruler (25th Anniversary Edition),Chain Energy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT047,Spell Ruler (25th Anniversary Edition),Mystical Space Typhoon,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT048,Spell Ruler (25th Anniversary Edition),Giant Trunade,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT049,Spell Ruler (25th Anniversary Edition),Painful Choice,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT050,Spell Ruler (25th Anniversary Edition),Snake Fang,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT051,Spell Ruler (25th Anniversary Edition),Black Illusion Ritual,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT052,Spell Ruler (25th Anniversary Edition),Octoberser,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT053,Spell Ruler (25th Anniversary Edition),Psychic Kappa,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT054,Spell Ruler (25th Anniversary Edition),Horn of the Unicorn,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT055,Spell Ruler (25th Anniversary Edition),Labyrinth Wall,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT056,Spell Ruler (25th Anniversary Edition),Wall Shadow,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT057,Spell Ruler (25th Anniversary Edition),Twin Long Rods #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT058,Spell Ruler (25th Anniversary Edition),Stone Ogre Grotto,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT059,Spell Ruler (25th Anniversary Edition),Magical Labyrinth,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT060,Spell Ruler (25th Anniversary Edition),Eternal Rest,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT061,Spell Ruler (25th Anniversary Edition),Megamorph,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT062,Spell Ruler (25th Anniversary Edition),Commencement Dance,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT063,Spell Ruler (25th Anniversary Edition),Hamburger Recipe,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT064,Spell Ruler (25th Anniversary Edition),House of Adhesive Tape,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT065,Spell Ruler (25th Anniversary Edition),Eatgaboon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT066,Spell Ruler (25th Anniversary Edition),Turtle Oath,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT067,Spell Ruler (25th Anniversary Edition),Performance of Sword,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT068,Spell Ruler (25th Anniversary Edition),Hungry Burger,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT069,Spell Ruler (25th Anniversary Edition),Crab Turtle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT070,Spell Ruler (25th Anniversary Edition),Ryu-Ran,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT071,Spell Ruler (25th Anniversary Edition),Manga Ryu-Ran,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT072,Spell Ruler (25th Anniversary Edition),Toon Mermaid,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT073,Spell Ruler (25th Anniversary Edition),Toon Summoned Skull,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT074,Spell Ruler (25th Anniversary Edition),Jigen Bakudan,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT075,Spell Ruler (25th Anniversary Edition),Hyozanryu,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT076,Spell Ruler (25th Anniversary Edition),Toon World,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT077,Spell Ruler (25th Anniversary Edition),Cyber Jar,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT078,Spell Ruler (25th Anniversary Edition),Banisher of the Light,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT079,Spell Ruler (25th Anniversary Edition),Giant Rat,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT080,Spell Ruler (25th Anniversary Edition),Senju of the Thousand Hands,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT081,Spell Ruler (25th Anniversary Edition),UFO Turtle,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT082,Spell Ruler (25th Anniversary Edition),Flash Assailant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT083,Spell Ruler (25th Anniversary Edition),Karate Man,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT084,Spell Ruler (25th Anniversary Edition),Dark Zebra,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT085,Spell Ruler (25th Anniversary Edition),Giant Germ,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT086,Spell Ruler (25th Anniversary Edition),Nimble Momonga,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT087,Spell Ruler (25th Anniversary Edition),Spear Cretin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT088,Spell Ruler (25th Anniversary Edition),Shining Angel,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT089,Spell Ruler (25th Anniversary Edition),Boar Soldier,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT090,Spell Ruler (25th Anniversary Edition),Mother Grizzly,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT091,Spell Ruler (25th Anniversary Edition),Flying Kamakiri #1,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT092,Spell Ruler (25th Anniversary Edition),Ceremonial Bell,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT093,Spell Ruler (25th Anniversary Edition),Sonic Bird,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT094,Spell Ruler (25th Anniversary Edition),Mystic Tomato,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT095,Spell Ruler (25th Anniversary Edition),Kotodama,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT096,Spell Ruler (25th Anniversary Edition),Gaia Power,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT097,Spell Ruler (25th Anniversary Edition),Umiiruka,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT098,Spell Ruler (25th Anniversary Edition),Molten Destruction,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT099,Spell Ruler (25th Anniversary Edition),Rising Air Current,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT100,Spell Ruler (25th Anniversary Edition),Luminous Spark,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT101,Spell Ruler (25th Anniversary Edition),Mystic Plasma Zone,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT102,Spell Ruler (25th Anniversary Edition),Messenger of Peace,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-PT103,Spell Ruler (25th Anniversary Edition),Serpent Night Dragon,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-PT),2023-05-17 10:31:08,2023-04-20,"('Relinquished',)",New
SRL-SP000,Spell Ruler (25th Anniversary Edition),Blue-Eyes Toon Dragon,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-SP),2023-05-17 10:31:17,2023-04-20,"('Relinquished',)",New
SRL-SP001,Spell Ruler (25th Anniversary Edition),Penguin Knight,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-SP),2023-05-17 10:31:17,2023-04-20,"('Relinquished',)",New
SRL-SP002,Spell Ruler (25th Anniversary Edition),Axe of Despair,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-SP),2023-05-17 10:31:17,2023-04-20,"('Relinquished',)",New
SRL-SP003,Spell Ruler (25th Anniversary Edition),Black Pendant,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-SP),2023-05-17 10:31:17,2023-04-20,"('Relinquished',)",New
SRL-SP004,Spell Ruler (25th Anniversary Edition),Horn of Light,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Spell_Ruler_(25th_Anniversary_Edition)_(TCG-SP),2023-05-17 10:31:17,2023-04-20,"('Relinquished',)",New
