Name,Legend,Maximum mode,Modification date,Version
Jointech Leo,True,True,2023-01-23 16:05:49,Old
Jointech Leo,False,False,2023-01-23 16:05:49,New
Jointech Raptor,True,True,2022-11-02 12:21:47,Old
Jointech Raptor,False,False,2022-11-02 12:21:47,New
Jointech Rex,True,True,2022-12-21 09:57:11,Old
Jointech Rex,False,False,2022-12-21 09:57:11,New
Jointech Rushhorn,True,True,2023-02-04 14:20:46,Old
Jointech Rushhorn,False,False,2023-02-04 14:20:46,New
Jointech Stegosilos,True,True,2022-11-26 13:26:38,Old
Jointech Stegosilos,False,False,2022-11-26 13:26:38,New
Jointech Tinplatesaurus,True,True,2023-01-21 13:55:35,Old
Jointech Tinplatesaurus,False,False,2023-01-21 13:55:35,New
Jointech Tossceratops,True,True,2022-12-21 09:57:00,Old
Jointech Tossceratops,False,False,2022-12-21 09:57:00,New
Judgment of the Rising Light,True,True,2022-12-21 09:39:55,Old
Judgment of the Rising Light,False,False,2022-12-21 09:39:55,New
Jurassic Oasis,True,True,2022-09-21 06:15:34,Old
Jurassic Oasis,False,False,2022-09-21 06:15:34,New
Jurassic World,True,True,2022-11-19 01:03:42,Old
Jurassic World,False,False,2022-11-19 01:03:42,New
Kaibaman,True,True,2022-09-25 03:04:04,Old
Kaibaman,False,False,2022-09-25 03:04:04,New
Kanan the Security Guard,True,True,2022-12-10 21:57:42,Old
Kanan the Security Guard,False,False,2022-12-10 21:57:42,New
Kanan the Sword Diva,True,True,2022-10-20 07:01:29,Old
Kanan the Sword Diva,False,False,2022-10-20 07:01:29,New
Kanan the Swordmaiden,True,True,2022-07-12 15:12:18,Old
Kanan the Swordmaiden,False,False,2022-07-12 15:12:18,New
Kappa Avenger,True,True,2022-07-29 19:38:56,Old
Kappa Avenger,False,False,2022-07-29 19:38:56,New
Kappa Emperor River Slider,True,True,2022-11-17 12:10:48,Old
Kappa Emperor River Slider,False,False,2022-11-17 12:10:48,New
Kappa Rapper,True,True,2022-08-09 03:41:42,Old
Kappa Rapper,False,False,2022-08-09 03:41:42,New
Kappa's Gas,True,True,2022-11-17 12:06:23,Old
Kappa's Gas,False,False,2022-11-17 12:06:23,New
Kappa's River Flow,True,True,2022-11-17 12:06:35,Old
Kappa's River Flow,False,False,2022-11-17 12:06:35,New
Karatake the Talismanic Warrior,True,True,2022-12-26 02:42:46,Old
Karatake the Talismanic Warrior,False,False,2022-12-26 02:42:46,New
Karchizark the Unequaled,True,True,2022-12-23 14:39:53,Old
Karchizark the Unequaled,False,False,2022-12-23 14:39:53,New
Kataomoiruka,True,True,2022-09-21 06:09:33,Old
Kataomoiruka,False,False,2022-09-21 06:09:33,New
Kengo Shogun of the Crescent Moon,True,True,2022-10-31 18:39:05,Old
Kengo Shogun of the Crescent Moon,False,False,2022-10-31 18:39:05,New
Kesshin the Dark Decimator,True,True,2022-10-20 07:37:19,Old
Kesshin the Dark Decimator,False,False,2022-10-20 07:37:19,New
Keytar Kid,True,True,2022-04-20 14:25:27,Old
Keytar Kid,False,False,2022-04-20 14:25:27,New
Kimeluna the Dark Shifter,True,True,2023-01-31 16:51:28,Old
Kimeluna the Dark Shifter,False,False,2023-01-31 16:51:28,New
Kimeruler the Dark Raider,True,True,2022-04-23 23:38:24,Old
Kimeruler the Dark Raider,False,False,2022-04-23 23:38:24,New
Kimeterasu the Rising Luna,True,True,2023-01-16 00:40:44,Old
Kimeterasu the Rising Luna,False,False,2023-01-16 00:40:44,New
King's Majesty,True,True,2022-02-12 04:42:03,Old
King's Majesty,False,False,2022-02-12 04:42:03,New
King's Reward,True,True,2022-08-14 05:44:08,Old
King's Reward,False,False,2022-08-14 05:44:08,New
King's Right,True,True,2022-07-06 01:16:13,Old
King's Right,False,False,2022-07-06 01:16:13,New
Konpeitrion,True,True,2022-12-21 09:16:24,Old
Konpeitrion,False,False,2022-12-21 09:16:24,New
Kudzu the Bruised Shadow Flower,True,True,2022-10-05 20:19:33,Old
Kudzu the Bruised Shadow Flower,False,False,2022-10-05 20:19:33,New
Kumamon,True,True,2021-04-01 12:58:20,Old
Kumamon,False,False,2021-04-01 12:58:20,New
Kuribot,True,True,2023-01-03 23:13:40,Old
Kuribot,False,False,2023-01-03 23:13:40,New
Kuribotorero,True,True,2022-10-31 18:38:49,Old
Kuribotorero,False,False,2022-10-31 18:38:49,New
Kuripotriple,True,True,2022-08-24 14:32:06,Old
Kuripotriple,False,False,2022-08-24 14:32:06,New
Kurobana the Shadow Flower Wolf,True,True,2022-09-21 06:14:43,Old
Kurobana the Shadow Flower Wolf,False,False,2022-09-21 06:14:43,New
Kuzuha the Talismanic Supreme Sage,True,True,2023-02-04 14:21:36,Old
Kuzuha the Talismanic Supreme Sage,False,False,2023-02-04 14:21:36,New
LaMoon,True,True,2022-10-11 17:16:29,Old
LaMoon,False,False,2022-10-11 17:16:29,New
LaMoon the Party Princess,True,True,2022-10-20 07:01:16,Old
LaMoon the Party Princess,False,False,2022-10-20 07:01:16,New
Labyrinth Tank,True,True,2022-04-23 01:15:40,Old
Labyrinth Tank,False,False,2022-04-23 01:15:40,New
Lanterncoilfish,True,True,2023-01-12 19:35:54,Old
Lanterncoilfish,False,False,2023-01-12 19:35:54,New
Last Day of the Pretty☆Witch,True,True,2022-10-20 07:00:16,Old
Last Day of the Pretty☆Witch,False,False,2022-10-20 07:00:16,New
Lauan Adventurers,True,True,2022-09-21 06:16:02,Old
Lauan Adventurers,False,False,2022-09-21 06:16:02,New
Laughing Grass,True,True,2022-09-21 05:56:39,Old
Laughing Grass,False,False,2022-09-21 05:56:39,New
Legend Magician,True,True,2023-02-01 11:41:47,Old
Legend Magician,False,False,2023-02-01 11:41:47,New
Legend Saber,True,True,2023-02-01 11:43:28,Old
Legend Saber,False,False,2023-02-01 11:43:28,New
Legendary Swordsman - Buster Blader,True,True,2023-01-23 16:53:29,Old
Legendary Swordsman - Buster Blader,False,False,2023-01-23 16:53:29,New
Lesser Dragon,True,True,2022-09-21 03:16:17,Old
Lesser Dragon,False,False,2022-09-21 03:16:17,New
Level Blast,True,True,2023-01-29 19:43:23,Old
Level Blast,False,False,2023-01-29 19:43:23,New
Levia-Dragon - Daedalus,True,True,2022-09-21 06:16:26,Old
Levia-Dragon - Daedalus,True,False,2022-09-21 06:16:26,New
Light Dolphin,True,True,2022-12-20 10:44:53,Old
Light Dolphin,False,False,2022-12-20 10:44:53,New
Light Sorcerer,True,True,2022-09-21 05:01:10,Old
Light Sorcerer,False,False,2022-09-21 05:01:10,New
Lightning Braver,True,True,2022-09-20 11:20:52,Old
Lightning Braver,False,False,2022-09-20 11:20:52,New
Lightning Voltcondor,True,True,2022-09-21 03:34:23,Old
Lightning Voltcondor,False,False,2022-09-21 03:34:23,New
Lightwave Dragon,True,True,2022-12-18 12:09:34,Old
Lightwave Dragon,False,False,2022-12-18 12:09:34,New
Lindmühle,True,True,2022-12-21 09:52:46,Old
Lindmühle,False,False,2022-12-21 09:52:46,New
Lindo the Shadow Flower Warrior,True,True,2022-09-23 00:36:17,Old
Lindo the Shadow Flower Warrior,False,False,2022-09-23 00:36:17,New
Little D,True,True,2022-09-21 03:11:16,Old
Little D,False,False,2022-09-21 03:11:16,New
Lizard Soldier,True,True,2022-09-21 03:16:07,Old
Lizard Soldier,False,False,2022-09-21 03:16:07,New
Long Shield Gardna,True,True,2022-10-20 07:36:07,Old
Long Shield Gardna,False,False,2022-10-20 07:36:07,New
Lost Cat,True,True,2022-04-05 19:28:19,Old
Lost Cat,False,False,2022-04-05 19:28:19,New
Love Angel,True,True,2022-11-26 13:48:10,Old
Love Angel,False,False,2022-11-26 13:48:10,New
Lua the Skysavior Angel,True,True,2023-01-21 14:07:39,Old
Lua the Skysavior Angel,False,False,2023-01-21 14:07:39,New
Lucky Mask of Omens,True,True,2023-01-19 20:32:10,Old
Lucky Mask of Omens,False,False,2023-01-19 20:32:10,New
Lullabind,True,True,2023-01-10 18:59:04,Old
Lullabind,False,False,2023-01-10 18:59:04,New
Luminous Parrot,True,True,2022-12-21 09:52:36,Old
Luminous Parrot,False,False,2022-12-21 09:52:36,New
Luster Dragon,True,True,2022-10-05 21:23:47,Old
Luster Dragon,True,False,2022-10-05 21:23:47,New
Mach Mega Falcon,True,True,2022-10-31 18:37:28,Old
Mach Mega Falcon,False,False,2022-10-31 18:37:28,New
Machine Attacker,True,True,2022-12-21 09:22:21,Old
Machine Attacker,False,False,2022-12-21 09:22:21,New
Machvio of the Ultimate Aria,True,True,2023-01-21 13:58:25,Old
Machvio of the Ultimate Aria,False,False,2023-01-21 13:58:25,New
Magic Curtain,True,True,2022-10-20 07:08:28,Old
Magic Curtain,False,False,2022-10-20 07:08:28,New
Magic Cylinder,True,True,2022-12-18 12:09:50,Old
Magic Cylinder,True,False,2022-12-18 12:09:50,New
Magic Fire Guard,True,True,2022-10-20 07:07:53,Old
Magic Fire Guard,False,False,2022-10-20 07:07:53,New
Magic Juggler,True,True,2022-12-30 01:27:31,Old
Magic Juggler,False,False,2022-12-30 01:27:31,New
Magic Mirror Youth,True,True,2022-11-26 13:45:22,Old
Magic Mirror Youth,False,False,2022-11-26 13:45:22,New
Magical Beast Wolfang,True,True,2021-12-03 04:00:59,Old
Magical Beast Wolfang,False,False,2021-12-03 04:00:59,New
Magical Ghost,True,True,2022-10-20 06:56:15,Old
Magical Ghost,False,False,2022-10-20 06:56:15,New
Magical Sheep Girl Meeeg-chan,True,True,2023-01-31 20:25:58,Old
Magical Sheep Girl Meeeg-chan,False,False,2023-01-31 20:25:58,New
Magical Stone Excavation,True,True,2022-09-25 03:02:34,Old
Magical Stone Excavation,False,False,2022-09-25 03:02:34,New
Magical Stream,True,True,2022-10-20 07:08:33,Old
Magical Stream,False,False,2022-10-20 07:08:33,New
Magician of Dark Sevens,True,True,2022-10-30 06:24:11,Old
Magician of Dark Sevens,False,False,2022-10-30 06:24:11,New
Magician's Curtain,True,True,2023-02-16 14:24:23,Old
Magician's Curtain,False,False,2023-02-16 14:24:23,New
Magician's Valkyria,True,True,2022-12-02 08:58:55,Old
Magician's Valkyria,True,False,2022-12-02 08:58:55,New
Maginical Miracle,True,True,2022-09-21 06:06:58,Old
Maginical Miracle,False,False,2022-09-21 06:06:58,New
Magiquartet Shock,True,True,2022-09-25 03:05:45,Old
Magiquartet Shock,False,False,2022-09-25 03:05:45,New
Magmassage,True,True,2022-10-20 07:20:38,Old
Magmassage,False,False,2022-10-20 07:20:38,New
Magmax Mantleveda,True,True,2022-10-20 07:20:31,Old
Magmax Mantleveda,False,False,2022-10-20 07:20:31,New
Maid's Present,True,True,2022-09-21 06:04:13,Old
Maid's Present,False,False,2022-09-21 06:04:13,New
"Majinrai, the Striking Storm",True,True,2022-11-02 17:31:33,Old
"Majinrai, the Striking Storm",False,False,2022-11-02 17:31:33,New
"Makiu, the Magical Mist",True,True,2022-09-21 06:03:51,Old
"Makiu, the Magical Mist",False,False,2022-09-21 06:03:51,New
Malevolent Catastrophe,True,True,2023-02-16 14:29:28,Old
Malevolent Catastrophe,True,False,2023-02-16 14:29:28,New
Malevolent Seller,True,True,2023-02-16 14:30:21,Old
Malevolent Seller,False,False,2023-02-16 14:30:21,New
Mammoth Graveyard,True,True,2022-09-21 03:47:28,Old
Mammoth Graveyard,False,False,2022-09-21 03:47:28,New
Man-Thro' Tro',True,True,2022-11-17 12:09:19,Old
Man-Thro' Tro',False,False,2022-11-17 12:09:19,New
"Maraimei, the Igniting Inferno",True,True,2022-11-02 17:28:42,Old
"Maraimei, the Igniting Inferno",False,False,2022-11-02 17:28:42,New
Masaki the Legendary Samurai,True,True,2022-04-23 23:40:53,Old
Masaki the Legendary Samurai,False,False,2022-04-23 23:40:53,New
Masaki the Legendary Swordsman,True,True,2022-04-23 01:19:01,Old
Masaki the Legendary Swordsman,False,False,2022-04-23 01:19:01,New
"Masenkou, the Lashing Light",True,True,2023-02-16 14:25:47,Old
"Masenkou, the Lashing Light",False,False,2023-02-16 14:25:47,New
Mask of Volos,True,True,2022-09-21 03:20:39,Old
Mask of Volos,False,False,2022-09-21 03:20:39,New
Master Craftsman Kotetsu,True,True,2023-02-10 14:46:33,Old
Master Craftsman Kotetsu,False,False,2023-02-10 14:46:33,New
Master of Sevens Road,True,True,2022-10-30 06:21:21,Old
Master of Sevens Road,False,False,2022-10-30 06:21:21,New
Master's Cure,True,True,2023-01-05 22:59:15,Old
Master's Cure,False,False,2023-01-05 22:59:15,New
Matsugumi the Ruler's Squad,True,True,2023-02-14 15:07:31,Old
Matsugumi the Ruler's Squad,False,False,2023-02-14 15:07:31,New
Max Raider,True,True,2022-09-18 19:43:24,Old
Max Raider,False,False,2022-09-18 19:43:24,New
Meat Spice the Special Noodle Ninja,True,True,2022-11-10 19:20:26,Old
Meat Spice the Special Noodle Ninja,False,False,2022-11-10 19:20:26,New
Mech Therizinoraptor,True,True,2022-10-30 07:50:44,Old
Mech Therizinoraptor,False,False,2022-10-30 07:50:44,New
Mecha Ambulator,True,True,2022-12-20 09:01:35,Old
Mecha Ambulator,False,False,2022-12-20 09:01:35,New
Mechaleon,True,True,2022-01-09 11:49:40,Old
Mechaleon,False,False,2022-01-09 11:49:40,New
Meet and Greed,True,True,2022-09-21 06:11:06,Old
Meet and Greed,False,False,2022-09-21 06:11:06,New
Megazowler,True,True,2022-09-21 03:38:52,Old
Megazowler,False,False,2022-09-21 03:38:52,New
Meika Etraynze the Shadow Flower Venus,True,True,2023-02-01 20:57:31,Old
Meika Etraynze the Shadow Flower Venus,False,False,2023-02-01 20:57:31,New
Meika Etraynzeyes the Shadow Flower Lunatic,True,True,2022-10-31 18:36:40,Old
Meika Etraynzeyes the Shadow Flower Lunatic,False,False,2022-10-31 18:36:40,New
Melchid the Four-Face Beast,True,True,2023-02-01 10:05:52,Old
Melchid the Four-Face Beast,False,False,2023-02-01 10:05:52,New
Melel the Beautiful Flame Spirit of the Lamp,True,True,2023-01-21 14:19:41,Old
Melel the Beautiful Flame Spirit of the Lamp,False,False,2023-01-21 14:19:41,New
Melo Melo Meeeg☆Uuultra Beam,True,True,2022-11-17 12:08:38,Old
Melo Melo Meeeg☆Uuultra Beam,False,False,2022-11-17 12:08:38,New
Meowonderful Rush,True,True,2023-01-21 14:39:53,Old
Meowonderful Rush,False,False,2023-01-21 14:39:53,New
Metal Armored Ant,True,True,2022-09-21 06:00:20,Old
Metal Armored Ant,False,False,2022-09-21 06:00:20,New
Metal Megaleon,True,True,2022-09-21 06:09:55,Old
Metal Megaleon,False,False,2022-09-21 06:09:55,New
Metarion Ashurastar,True,True,2022-12-30 00:51:24,Old
Metarion Ashurastar,False,False,2022-12-30 00:51:24,New
Metarion Eraclestar,True,True,2022-12-30 01:26:19,Old
Metarion Eraclestar,False,False,2022-12-30 01:26:19,New
Metarion King Cobrastar,True,True,2022-12-30 01:31:48,Old
Metarion King Cobrastar,False,False,2022-12-30 01:31:48,New
Metarion Ladonstar,True,True,2022-12-30 01:29:22,Old
Metarion Ladonstar,False,False,2022-12-30 01:29:22,New
Metarion Vritrastar,True,True,2023-01-10 18:57:04,Old
Metarion Vritrastar,False,False,2023-01-10 18:57:04,New
Meteor Black Dragon,True,True,2023-02-17 12:03:52,Old
Meteor Black Dragon,False,False,2023-02-17 12:03:52,New
Meteor Charge,True,True,2022-12-21 09:54:32,Old
Meteor Charge,False,False,2022-12-21 09:54:32,New
Meteor Dragon,True,True,2023-02-17 12:04:23,Old
Meteor Dragon,False,False,2023-02-17 12:04:23,New
Meteorhino,True,True,2022-09-20 11:09:10,Old
Meteorhino,False,False,2022-09-20 11:09:10,New
Meteorlarva,True,True,2022-12-21 09:53:47,Old
Meteorlarva,False,False,2022-12-21 09:53:47,New
Methyl the Flame Jinn of the Lamp,True,True,2023-01-04 11:44:40,Old
Methyl the Flame Jinn of the Lamp,False,False,2023-01-04 11:44:40,New
Mezame the Ringing Alarm,True,True,2023-01-16 01:19:24,Old
Mezame the Ringing Alarm,False,False,2023-01-16 01:19:24,New
Miginagi the Talismanic Warrior,True,True,2022-11-17 12:09:42,Old
Miginagi the Talismanic Warrior,False,False,2022-11-17 12:09:42,New
Milky Wave Neo,True,True,2022-12-21 09:08:00,Old
Milky Wave Neo,False,False,2022-12-21 09:08:00,New
Millennium Shield,True,True,2022-02-09 03:11:05,Old
Millennium Shield,True,False,2022-02-09 03:11:05,New
Mirage Dragon,True,True,2022-12-21 09:03:07,Old
Mirage Dragon,True,False,2022-12-21 09:03:07,New
Mirror Force,True,True,2022-08-17 09:41:26,Old
Mirror Force,True,False,2022-08-17 09:41:26,New
Mirroring Wyvern,True,True,2023-01-21 14:00:52,Old
Mirroring Wyvern,False,False,2023-01-21 14:00:52,New
Mismatched Rivalry,True,True,2022-09-21 05:58:11,Old
Mismatched Rivalry,False,False,2022-09-21 05:58:11,New
Miso Instant the Special Noodle Ninja,True,True,2022-10-31 18:36:10,Old
Miso Instant the Special Noodle Ninja,False,False,2022-10-31 18:36:10,New
Modorina the Light Retriever,True,True,2022-09-21 06:11:09,Old
Modorina the Light Retriever,False,False,2022-09-21 06:11:09,New
Moisturize,True,True,2022-10-20 07:00:42,Old
Moisturize,False,False,2022-10-20 07:00:42,New
Mokey Mokey,True,True,2022-04-23 23:41:15,Old
Mokey Mokey,False,False,2022-04-23 23:41:15,New
Monkey Roll the Sushi Fairy,True,True,2022-10-30 07:46:41,Old
Monkey Roll the Sushi Fairy,False,False,2022-10-30 07:46:41,New
Monster Reborn,True,True,2022-12-22 21:10:18,Old
Monster Reborn,True,False,2022-12-22 21:10:18,New
Monster Reincarnation,True,True,2022-06-02 13:23:04,Old
Monster Reincarnation,True,False,2022-06-02 13:23:04,New
Mother's Storm,True,True,2022-10-20 07:00:53,Old
Mother's Storm,False,False,2022-10-20 07:00:53,New
Mountain,True,True,2022-12-21 09:40:24,Old
Mountain,False,False,2022-12-21 09:40:24,New
Mr. Alche,True,True,2023-01-03 23:14:37,Old
Mr. Alche,False,False,2023-01-03 23:14:37,New
Multiple Adapter Unit,True,True,2023-01-10 18:59:06,Old
Multiple Adapter Unit,False,False,2023-01-10 18:59:06,New
Multistrike Dragon Dragias,True,True,2023-01-23 15:29:49,Old
Multistrike Dragon Dragias,False,False,2023-01-23 15:29:49,New
Mushroom Man,True,True,2022-10-20 07:39:34,Old
Mushroom Man,False,False,2022-10-20 07:39:34,New
Music Princess Art - Triplet,True,True,2022-12-13 15:40:00,Old
Music Princess Art - Triplet,False,False,2022-12-13 15:40:00,New
Music Princess's Breath,True,True,2022-10-20 07:19:33,Old
Music Princess's Breath,False,False,2022-10-20 07:19:33,New
Music Princess's Prelude,True,True,2023-02-04 14:18:51,Old
Music Princess's Prelude,False,False,2023-02-04 14:18:51,New
Music Princess's Solo Performance,True,True,2022-10-10 09:10:00,Old
Music Princess's Solo Performance,False,False,2022-10-10 09:10:00,New
Music Princess's Whirling Wind,True,True,2022-12-13 15:39:28,Old
Music Princess's Whirling Wind,False,False,2022-12-13 15:39:28,New
Mystery Handcuffs,True,True,2022-12-10 20:52:04,Old
Mystery Handcuffs,False,False,2022-12-10 20:52:04,New
Mystic Dealer,True,True,2022-10-20 07:08:50,Old
Mystic Dealer,False,False,2022-10-20 07:08:50,New
Mystic Roastman,True,True,2022-12-27 14:30:34,Old
Mystic Roastman,False,False,2022-12-27 14:30:34,New
Mystical Elf,True,True,2022-02-09 03:11:24,Old
Mystical Elf,True,False,2022-02-09 03:11:24,New
Mystical Sandbox,True,True,2022-07-12 15:12:21,Old
Mystical Sandbox,False,False,2022-07-12 15:12:21,New
Nandes the Fire Awakener,True,True,2022-09-21 03:52:28,Old
Nandes the Fire Awakener,False,False,2022-09-21 03:52:28,New
Nebula Power,True,True,2022-09-20 11:04:28,Old
Nebula Power,False,False,2022-09-20 11:04:28,New
Necromaid Nana,True,True,2022-10-06 22:14:00,Old
Necromaid Nana,False,False,2022-10-06 22:14:00,New
Necroman the Third,True,True,2022-12-20 09:22:27,Old
Necroman the Third,False,False,2022-12-20 09:22:27,New
Needlkyrie the Celestial Seamstress,True,True,2023-01-16 02:23:11,Old
Needlkyrie the Celestial Seamstress,False,False,2023-01-16 02:23:11,New
Nekogal #2,True,True,2023-01-31 20:40:36,Old
Nekogal #2,False,False,2023-01-31 20:40:36,New
Neo Plandish,True,True,2023-02-04 14:22:20,Old
Neo Plandish,False,False,2023-02-04 14:22:20,New
Nessus the Star Knight,True,True,2021-12-17 00:14:21,Old
Nessus the Star Knight,False,False,2021-12-17 00:14:21,New
Newsflash the Journalistic Juggernaut,True,True,2023-01-16 03:07:28,Old
Newsflash the Journalistic Juggernaut,False,False,2023-01-16 03:07:28,New
Night Vision the Phantom Pigeon,True,True,2022-09-21 06:15:38,Old
Night Vision the Phantom Pigeon,False,False,2022-09-21 06:15:38,New
Nightbringer Dragon,True,True,2022-12-21 09:35:52,Old
Nightbringer Dragon,False,False,2022-12-21 09:35:52,New
Nightmare Knock,True,True,2022-10-20 06:58:29,Old
Nightmare Knock,False,False,2022-10-20 06:58:29,New
Nikotamabot,True,True,2022-12-20 12:28:20,Old
Nikotamabot,False,False,2022-12-20 12:28:20,New
Nimble Lemming,True,True,2023-02-15 13:55:34,Old
Nimble Lemming,False,False,2023-02-15 13:55:34,New
Niwatori,True,True,2022-10-20 07:39:29,Old
Niwatori,False,False,2022-10-20 07:39:29,New
Northern Gyoza Girl,True,True,2022-09-21 06:23:33,Old
Northern Gyoza Girl,False,False,2022-09-21 06:23:33,New
Nova Spark,True,True,2022-12-21 09:17:43,Old
Nova Spark,False,False,2022-12-21 09:17:43,New
Nullstrike Dragon Zerogias,True,True,2022-08-17 09:41:41,Old
Nullstrike Dragon Zerogias,False,False,2022-08-17 09:41:41,New
Nuncharinet the Music Princess,True,True,2022-10-20 07:21:52,Old
Nuncharinet the Music Princess,False,False,2022-10-20 07:21:52,New
Nutrient Zero,True,True,2022-12-25 10:28:52,Old
Nutrient Zero,False,False,2022-12-25 10:28:52,New
Nuvia the Wicked Mischief Maker,True,True,2023-01-31 20:46:22,Old
Nuvia the Wicked Mischief Maker,False,False,2023-01-31 20:46:22,New
Odd-Eyes Twin Tail Cat,True,True,2022-10-30 07:37:13,Old
Odd-Eyes Twin Tail Cat,False,False,2022-10-30 07:37:13,New
Ojisan,True,True,2022-10-20 07:38:40,Old
Ojisan,False,False,2022-10-20 07:38:40,New
Omega Guitarna the Supreme Shining Superstar,True,True,2022-10-30 06:49:57,Old
Omega Guitarna the Supreme Shining Superstar,False,False,2022-10-30 06:49:57,New
One Year Broom,True,True,2022-12-19 09:30:54,Old
One Year Broom,False,False,2022-12-19 09:30:54,New
One-Side Reverse,True,True,2022-09-18 19:48:59,Old
One-Side Reverse,False,False,2022-09-18 19:48:59,New
Opening Move Omen,True,True,2022-09-21 06:08:22,Old
Opening Move Omen,False,False,2022-09-21 06:08:22,New
Oppressed Ant,True,True,2022-10-20 07:23:55,Old
Oppressed Ant,False,False,2022-10-20 07:23:55,New
Orbit Skater,True,True,2022-12-21 09:16:09,Old
Orbit Skater,False,False,2022-12-21 09:16:09,New
Oriental Tiger,True,True,2022-10-20 06:57:15,Old
Oriental Tiger,False,False,2022-10-20 06:57:15,New
Outer Space,True,True,2022-12-21 09:47:26,Old
Outer Space,False,False,2022-12-21 09:47:26,New
Ozone Layer,True,True,2022-12-21 09:16:02,Old
Ozone Layer,False,False,2022-12-21 09:16:02,New
Packrat,True,True,2023-01-03 23:15:01,Old
Packrat,False,False,2023-01-03 23:15:01,New
Pair Collision,True,True,2022-12-10 20:58:37,Old
Pair Collision,False,False,2022-12-10 20:58:37,New
Pair Production,True,True,2021-12-10 14:35:30,Old
Pair Production,False,False,2021-12-10 14:35:30,New
Palace Gargoyle,True,True,2021-12-13 06:01:19,Old
Palace Gargoyle,False,False,2021-12-13 06:01:19,New
Pantula,True,True,2022-12-21 09:22:34,Old
Pantula,False,False,2022-12-21 09:22:34,New
Parallel Birth Gate,True,True,2022-09-21 06:24:06,Old
Parallel Birth Gate,False,False,2022-09-21 06:24:06,New
Parashroom Colony,True,True,2022-11-17 12:11:36,Old
Parashroom Colony,False,False,2022-11-17 12:11:36,New
Particle Acceleration,True,True,2021-12-10 23:47:52,Old
Particle Acceleration,False,False,2021-12-10 23:47:52,New
Party Party Party,True,True,2022-09-21 03:51:11,Old
Party Party Party,False,False,2022-09-21 03:51:11,New
Party Time - Disco Ball,True,True,2022-10-20 06:59:38,Old
Party Time - Disco Ball,False,False,2022-10-20 06:59:38,New
Party Up,True,True,2023-01-17 13:26:38,Old
Party Up,False,False,2023-01-17 13:26:38,New
Paxcyclinder,True,True,2022-12-05 23:04:24,Old
Paxcyclinder,False,False,2022-12-05 23:04:24,New
Peace Holder,True,True,2022-10-20 07:04:12,Old
Peace Holder,False,False,2022-10-20 07:04:12,New
Peacock Picotron,True,True,2023-01-03 23:08:04,Old
Peacock Picotron,False,False,2023-01-03 23:08:04,New
Peaks of Blisstopia,True,True,2022-12-13 15:36:51,Old
Peaks of Blisstopia,False,False,2022-12-13 15:36:51,New
Peeking Magician,True,True,2022-10-20 06:56:49,Old
Peeking Magician,False,False,2022-10-20 06:56:49,New
Pelion the Star Knight,True,True,2022-03-04 17:32:21,Old
Pelion the Star Knight,False,False,2022-03-04 17:32:21,New
Penguin Soljersey,True,True,2023-02-04 14:25:24,Old
Penguin Soljersey,False,False,2023-02-04 14:25:24,New
Permillind Hicrotron,True,True,2022-10-31 18:35:50,Old
Permillind Hicrotron,False,False,2022-10-31 18:35:50,New
Petit Moth,True,True,2022-09-21 03:07:18,Old
Petit Moth,False,False,2022-09-21 03:07:18,New
Phantom Bind,True,True,2022-12-21 09:47:43,Old
Phantom Bind,False,False,2022-12-21 09:47:43,New
Phantom Roar,True,True,2023-01-21 14:53:54,Old
Phantom Roar,False,False,2023-01-21 14:53:54,New
Phoenix Dragon,True,True,2022-12-21 09:39:12,Old
Phoenix Dragon,False,False,2022-12-21 09:39:12,New
Pholus the Star Knight,True,True,2022-09-25 03:01:26,Old
Pholus the Star Knight,False,False,2022-09-25 03:01:26,New
Picklon the Constructor Fairy,True,True,2022-09-21 06:24:36,Old
Picklon the Constructor Fairy,False,False,2022-09-21 06:24:36,New
Pierce!,True,True,2022-09-20 11:19:50,Old
Pierce!,False,False,2022-09-20 11:19:50,New
Piercing Dragon Bunker Strike,True,True,2022-12-21 09:36:39,Old
Piercing Dragon Bunker Strike,False,False,2022-12-21 09:36:39,New
Piercing Samurai,True,True,2022-12-23 14:36:56,Old
Piercing Samurai,False,False,2022-12-23 14:36:56,New
Pitch-Black Warwolf,True,True,2022-10-30 06:15:42,Old
Pitch-Black Warwolf,True,False,2022-10-30 06:15:42,New
Platnidon,True,True,2022-12-13 15:30:07,Old
Platnidon,False,False,2022-12-13 15:30:07,New
Player #39: Home Run Hitter,True,True,2022-12-27 13:33:18,Old
Player #39: Home Run Hitter,False,False,2022-12-27 13:33:18,New
Player #99: Grand Slam Dragon,True,True,2023-01-16 01:52:36,Old
Player #99: Grand Slam Dragon,False,False,2023-01-16 01:52:36,New
Pluggyfish,True,True,2023-01-12 19:05:45,Old
Pluggyfish,False,False,2023-01-12 19:05:45,New
Police Scoop,True,True,2023-02-04 14:27:02,Old
Police Scoop,False,False,2023-02-04 14:27:02,New
Polymerization,True,True,2023-01-18 11:28:33,Old
Polymerization,True,False,2023-01-18 11:28:33,New
Porcupine Dragon,True,True,2023-01-16 01:09:13,Old
Porcupine Dragon,False,False,2023-01-16 01:09:13,New
Poseigyon Advencharger,True,True,2023-01-12 19:02:02,Old
Poseigyon Advencharger,False,False,2023-01-12 19:02:02,New
Pot of Arrogance,True,True,2023-02-08 02:01:19,Old
Pot of Arrogance,False,False,2023-02-08 02:01:19,New
