Card number,Set,Name,Rarity,Print,Page URL,Modification date,Series,Set type,Cover card,Version
SD46-JPP04,Structure Deck: Pulse of the King,,"('Super Rare', 'Secret Rare')",Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:48,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JPP05,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Scar-Red Dragon Archfiend,"('Ultra Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-05-28 11:56:48,,Enhancement Pack,"('Scar-Red Dragon Archfiend',)",New
SD46-JPP05,Structure Deck: Pulse of the King,Scar-Red Dragon Archfiend,"('Ultra Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:48,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JPP0?,Structure Deck: Pulse of the King,Scar-Red Dragon Archfiend,,New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JPP0?,Structure Deck: Pulse of the King,Red Nova Dragon,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JPP0?,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Scar-Red Dragon Archfiend,,New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-04-16 00:55:28,,Enhancement Pack,"('Scar-Red Dragon Archfiend',)",Old
SD46-JPP0?,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Red Dragon Archfiend,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-04-16 00:55:28,,Enhancement Pack,"('Scar-Red Dragon Archfiend',)",Old
SD46-JPP0?,Structure Deck: Pulse of the King,Red Dragon Archfiend,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JPP0?,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Red Nova Dragon,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-04-16 00:55:28,,Enhancement Pack,"('Scar-Red Dragon Archfiend',)",Old
VP23-JP001,Quarter Century Anniversary Selection,Slifer the Sky Dragon,"('Quarter Century Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Quarter_Century_Anniversary_Selection_(OCG-JP),2023-04-18 19:18:24,,Booster pack,"('Slifer the Sky Dragon',)",Old
VP23-JP001,Quarter Century Anniversary Selection,Slifer the Sky Dragon,"('QCScR',)",,https://yugipedia.com/wiki/Set_Card_Lists:Quarter_Century_Anniversary_Selection_(OCG-JP),2023-05-26 21:49:52,,Booster pack,"('Slifer the Sky Dragon',)",New
WISU-EN001,Wild Survivors,Xeno Meteorus,"('Super Rare', ""Collector's Rare"")",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN001,Wild Survivors,Xeno Meteorus,"('Super Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN002,Wild Survivors,Transcendosaurus Meteorus,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN002,Wild Survivors,Transcendosaurus Meteorus,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN003,Wild Survivors,Transcendosaurus Gigantozowler,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN003,Wild Survivors,Transcendosaurus Gigantozowler,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN004,Wild Survivors,Transcendosaurus Glaciasaurus,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN004,Wild Survivors,Transcendosaurus Glaciasaurus,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN005,Wild Survivors,Transcendosaurus Drillygnathus,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN005,Wild Survivors,Transcendosaurus Drillygnathus,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN006,Wild Survivors,Ground Xeno,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN006,Wild Survivors,Ground Xeno,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN007,Wild Survivors,Supersoaring,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN007,Wild Survivors,Supersoaring,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN008,Wild Survivors,Frostosaurus,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN008,Wild Survivors,Frostosaurus,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN009,Wild Survivors,Ultimate Conductor Tyranno,"('Rare', ""Collector's Rare"")",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN009,Wild Survivors,Ultimate Conductor Tyranno,"('Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN010,Wild Survivors,Giant Rex,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN010,Wild Survivors,Giant Rex,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN011,Wild Survivors,Miscellaneousaurus,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN011,Wild Survivors,Miscellaneousaurus,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN012,Wild Survivors,Souleating Oviraptor,"('Rare', ""Collector's Rare"")",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN012,Wild Survivors,Souleating Oviraptor,"('Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN013,Wild Survivors,Babycerasaurus,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN013,Wild Survivors,Babycerasaurus,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN014,Wild Survivors,Petiteranodon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN014,Wild Survivors,Petiteranodon,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN015,Wild Survivors,Evolzar Solda,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN015,Wild Survivors,Evolzar Solda,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN016,Wild Survivors,Vanquish Soul Razen,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN016,Wild Survivors,Vanquish Soul Razen,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN017,Wild Survivors,Vanquish Soul Pantera,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN017,Wild Survivors,Vanquish Soul Pantera,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN018,Wild Survivors,Vanquish Soul Heavy Borger,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN018,Wild Survivors,Vanquish Soul Heavy Borger,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN019,Wild Survivors,Vanquish Soul Dr. Mad Love,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN019,Wild Survivors,Vanquish Soul Dr. Mad Love,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN020,Wild Survivors,Vanquish Soul Pluton HG,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN020,Wild Survivors,Vanquish Soul Pluton HG,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN021,Wild Survivors,Vanquish Soul Caesar Valius,"('Ultra Rare', ""Collector's Rare"")",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN021,Wild Survivors,Vanquish Soul Caesar Valius,"('Ultra Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN022,Wild Survivors,Rock of the Vanquisher,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN022,Wild Survivors,Rock of the Vanquisher,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN023,Wild Survivors,Stake your Soul!,"('Ultra Rare', ""Collector's Rare"")",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN023,Wild Survivors,Stake your Soul!,"('Ultra Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN024,Wild Survivors,Vanquish Soul Dust Devil,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN024,Wild Survivors,Vanquish Soul Dust Devil,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN025,Wild Survivors,Vanquish Soul - Continue?,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN025,Wild Survivors,Vanquish Soul - Continue?,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN026,Wild Survivors,Vanquish Soul Trinity Burst,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN026,Wild Survivors,Vanquish Soul Trinity Burst,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN027,Wild Survivors,Vanquish Soul Calamity Caesar,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN027,Wild Survivors,Vanquish Soul Calamity Caesar,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN028,Wild Survivors,Fire Formation - Tenki,"('Rare', ""Collector's Rare"")",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN028,Wild Survivors,Fire Formation - Tenki,"('Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN029,Wild Survivors,Buerillabaisse de Nouvelles,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN029,Wild Survivors,Buerillabaisse de Nouvelles,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN030,Wild Survivors,Confiras de Nouvelles,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN030,Wild Survivors,Confiras de Nouvelles,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN031,Wild Survivors,Poeltis de Nouvelles,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN031,Wild Survivors,Poeltis de Nouvelles,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN032,Wild Survivors,Foie Glasya de Nouvelles,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN032,Wild Survivors,Foie Glasya de Nouvelles,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN033,Wild Survivors,Balameuniere de Nouvelles,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN033,Wild Survivors,Balameuniere de Nouvelles,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN034,Wild Survivors,Baelgrill de Nouvelles,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN034,Wild Survivors,Baelgrill de Nouvelles,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN035,Wild Survivors,"Nouvelles Restaurant ""At Table""","('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN035,Wild Survivors,"Nouvelles Restaurant ""At Table""","('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN036,Wild Survivors,Voici la Carte,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN036,Wild Survivors,Voici la Carte,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN037,Wild Survivors,Recette de Poisson,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN037,Wild Survivors,Recette de Poisson,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN038,Wild Survivors,Recette de Viande,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN038,Wild Survivors,Recette de Viande,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN039,Wild Survivors,Recette de Personnel,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN039,Wild Survivors,Recette de Personnel,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN040,Wild Survivors,Chef's Special Recipe,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN040,Wild Survivors,Chef's Special Recipe,"('Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN041,Wild Survivors,Hungry Burger,"('Super Rare', ""Collector's Rare"")",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN041,Wild Survivors,Hungry Burger,"('Super Rare', ""Collector's Rare"")",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN042,Wild Survivors,Hamburger Recipe,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN042,Wild Survivors,Hamburger Recipe,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN043,Wild Survivors,Impcantation Candoll,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN043,Wild Survivors,Impcantation Candoll,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN044,Wild Survivors,Impcantation Talismandra,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN044,Wild Survivors,Impcantation Talismandra,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN045,Wild Survivors,Preparation of Rites,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN045,Wild Survivors,Preparation of Rites,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN046,Wild Survivors,Manju of the Ten Thousand Hands,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
WISU-EN046,Wild Survivors,Manju of the Ten Thousand Hands,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-27 03:01:20,,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
WISU-EN047,Wild Survivors,"True King Lithosagym, the Disaster","('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Wild_Survivors_(TCG-EN),2023-05-22 17:21:04,,Booster pack,,Old
