Card number,Set,Name,Rarity,Print,Page URL,Modification date,Set type,Version
RD/MRP2-JP046,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP047,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP048,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP049,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP050,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP051,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP052,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP053,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP054,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP055,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP056,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP057,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP058,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP059,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP060,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP061,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP062,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP063,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP064,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP065,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP066,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP067,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP068,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP069,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP070,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP071,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP072,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP073,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP074,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP075,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP076,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP077,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP078,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP079,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP080,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP081,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP082,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP083,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP084,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP085,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP086,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP087,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP088,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP089,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/MRP2-JP090,Megaroad Pack 2,,,,https://yugipedia.com/wiki/Set_Card_Lists:Megaroad_Pack_2_(OCG-JP),2023-06-06 02:50:54,Booster pack,New
RD/TB01-JP007,Triple Build Pack: Godbreath Wing,Harpie Lady,"('Normal Parallel Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP007,Triple Build Pack: Godbreath Wing,Harpie Lady,"('Normal Parallel Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP008,Triple Build Pack: Godbreath Wing,Harpie Regina,"('Normal Parallel Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP008,Triple Build Pack: Godbreath Wing,Harpie Regina,"('Normal Parallel Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP009,Triple Build Pack: Godbreath Wing,Harpie Carla,"('Normal Parallel Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP009,Triple Build Pack: Godbreath Wing,Harpie Carla,"('Normal Parallel Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP010,Triple Build Pack: Godbreath Wing,Harpie's Pet Dragon,"('Normal Parallel Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP010,Triple Build Pack: Godbreath Wing,Harpie's Pet Dragon,"('Normal Parallel Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP020,Triple Build Pack: Godbreath Wing,Axetion Melody the Music Princess,"('Over Rush Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP020,Triple Build Pack: Godbreath Wing,Axetion Melody the Music Princess,"('Super Rare', 'Over Rush Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP021,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP021,Triple Build Pack: Godbreath Wing,Digisoon the Music Fiend,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP023,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP023,Triple Build Pack: Godbreath Wing,Ensembullfighter the Music Fiend,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP028,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP028,Triple Build Pack: Godbreath Wing,Flutomahawk the Music Princess,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP033,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP033,Triple Build Pack: Godbreath Wing,Music Princess's Dance,"('Super Rare', 'Over Rush Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP037,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP037,Triple Build Pack: Godbreath Wing,Giant Tiger Strike,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP042,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP042,Triple Build Pack: Godbreath Wing,Constructor Sentry Dragline,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP044,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP044,Triple Build Pack: Godbreath Wing,Constructor Wyrm Buildragon,"('Common', 'Over Rush Rare')",New art,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP051,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP051,Triple Build Pack: Godbreath Wing,Demolition Sword Constructedea,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP054,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP054,Triple Build Pack: Godbreath Wing,Peaks of Blisstopia,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP055,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP055,Triple Build Pack: Godbreath Wing,Silvermountain of Blisstopia,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
RD/TB01-JP057,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-04 10:02:47,Booster pack,Old
RD/TB01-JP057,Triple Build Pack: Godbreath Wing,Demolition Barricade,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,Booster pack,New
ROTD-JP034,Rise of the Duelist,Red Potan,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Rise_of_the_Duelist_(OCG-JP),2023-06-02 12:42:05,Booster pack,Old
ROTD-JP034,Rise of the Duelist,Red Potan,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Rise_of_the_Duelist_(OCG-JP),2023-06-09 11:32:00,Booster pack,New
ROTD-JP035,Rise of the Duelist,Dracoon Lamp,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Rise_of_the_Duelist_(OCG-JP),2023-06-02 12:42:05,Booster pack,Old
ROTD-JP035,Rise of the Duelist,Dracoon Lamp,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Rise_of_the_Duelist_(OCG-JP),2023-06-09 11:32:00,Booster pack,New
ROTD-JP067,Rise of the Duelist,Diced Dice,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Rise_of_the_Duelist_(OCG-JP),2023-06-02 12:42:05,Booster pack,Old
ROTD-JP067,Rise of the Duelist,Diced Dice,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Rise_of_the_Duelist_(OCG-JP),2023-06-09 11:32:00,Booster pack,New
ROTD-JP080,Rise of the Duelist,Junk Sleep,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Rise_of_the_Duelist_(OCG-JP),2023-06-02 12:42:05,Booster pack,Old
ROTD-JP080,Rise of the Duelist,Junk Sleep,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Rise_of_the_Duelist_(OCG-JP),2023-06-09 11:32:00,Booster pack,New
SD46-JP008,Structure Deck: Pulse of the King,,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP008,Structure Deck: Pulse of the King,Crimson Resonator,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP019,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP019,Structure Deck: Pulse of the King,,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP020,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP020,Structure Deck: Pulse of the King,Fire Ant Ascator,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP021,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP021,Structure Deck: Pulse of the King,"Ascator, Dawnwalker",,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP028,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP028,Structure Deck: Pulse of the King,,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP029,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP029,Structure Deck: Pulse of the King,Resonator Command,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP030,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP030,Structure Deck: Pulse of the King,Burning Soul,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP032,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP032,Structure Deck: Pulse of the King,Fiendish Golem,,New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP034,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP034,Structure Deck: Pulse of the King,King's Synchro,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP035,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP035,Structure Deck: Pulse of the King,Red Reign,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP036,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP036,Structure Deck: Pulse of the King,Time to Stand Up,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP037,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP037,Structure Deck: Pulse of the King,Fiendish Chain,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP038,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP038,Structure Deck: Pulse of the King,,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP044,Structure Deck: Pulse of the King,,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP044,Structure Deck: Pulse of the King,Red Supernova Dragon,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP0??,Structure Deck: Pulse of the King,Vice Dragon,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP0??,Structure Deck: Pulse of the King,Resonator Call,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP0??,Structure Deck: Pulse of the King,Powerful Rebirth,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JP0??,Structure Deck: Pulse of the King,Vice Dragon,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP0??,Structure Deck: Pulse of the King,Resonator Call,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JP0??,Structure Deck: Pulse of the King,Powerful Rebirth,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JPP01,Structure Deck: Pulse of the King,Red Dragon Archfiend,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JPP01,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Red Dragon Archfiend,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-05-28 11:56:31,Enhancement Pack,Old
SD46-JPP01,Structure Deck: Pulse of the King,Red Dragon Archfiend,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JPP01,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Red Dragon Archfiend,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-06-09 17:52:11,Enhancement Pack,New
SD46-JPP02,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Red Nova Dragon,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-05-28 11:56:31,Enhancement Pack,Old
SD46-JPP02,Structure Deck: Pulse of the King,Red Nova Dragon,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JPP02,Structure Deck: Pulse of the King,Red Nova Dragon,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JPP02,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Red Nova Dragon,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-06-09 17:52:11,Enhancement Pack,New
SD46-JPP03,Structure Deck: Pulse of the King,,"('Super Rare', 'Secret Rare')",Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
