Card number,Set,Name,Rarity,Print,Quantity,Page URL,Modification date,Release,Set type,Cover card,Version
SGX3-PTA17,Speed Duel GX: Duelists of Shadows,Super Polymerization,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTA18,Speed Duel GX: Duelists of Shadows,Hero Signal,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTA18,Speed Duel GX: Duelists of Shadows,Hero Signal,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTA19,Speed Duel GX: Duelists of Shadows,Dark Deal,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTA19,Speed Duel GX: Duelists of Shadows,Dark Deal,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTA20,Speed Duel GX: Duelists of Shadows,Windstorm of Etaqua,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTA20,Speed Duel GX: Duelists of Shadows,Windstorm of Etaqua,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTA21,Speed Duel GX: Duelists of Shadows,Evil HERO Malicious Fiend,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTA21,Speed Duel GX: Duelists of Shadows,Evil HERO Malicious Fiend,"('Secret Rare',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTA21,Speed Duel GX: Duelists of Shadows,Evil HERO Malicious Fiend,"('Secret Rare',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTA21,Speed Duel GX: Duelists of Shadows,Evil HERO Malicious Fiend,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTA22,Speed Duel GX: Duelists of Shadows,Evil HERO Inferno Wing,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTA22,Speed Duel GX: Duelists of Shadows,Evil HERO Inferno Wing,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTA23,Speed Duel GX: Duelists of Shadows,Evil HERO Wild Cyclone,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTA23,Speed Duel GX: Duelists of Shadows,Evil HERO Wild Cyclone,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTA24,Speed Duel GX: Duelists of Shadows,Evil HERO Dark Gaia,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTA24,Speed Duel GX: Duelists of Shadows,Evil HERO Dark Gaia,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTA25,Speed Duel GX: Duelists of Shadows,Evil HERO Lightning Golem,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTA25,Speed Duel GX: Duelists of Shadows,Evil HERO Lightning Golem,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB01,Speed Duel GX: Duelists of Shadows,Red-Eyes Darkness Dragon,"('Secret Rare',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB01,Speed Duel GX: Duelists of Shadows,Red-Eyes Darkness Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB01,Speed Duel GX: Duelists of Shadows,Red-Eyes Darkness Dragon,"('Secret Rare',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB01,Speed Duel GX: Duelists of Shadows,Red-Eyes Darkness Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB02,Speed Duel GX: Duelists of Shadows,Red-Eyes Black Dragon,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB02,Speed Duel GX: Duelists of Shadows,Red-Eyes Black Dragon,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB03,Speed Duel GX: Duelists of Shadows,Luster Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB03,Speed Duel GX: Duelists of Shadows,Luster Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB04,Speed Duel GX: Duelists of Shadows,Luster Dragon #2,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB04,Speed Duel GX: Duelists of Shadows,Luster Dragon #2,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB05,Speed Duel GX: Duelists of Shadows,Black Dragon's Chick,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB05,Speed Duel GX: Duelists of Shadows,Black Dragon's Chick,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB06,Speed Duel GX: Duelists of Shadows,Red-Eyes Wyvern,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB06,Speed Duel GX: Duelists of Shadows,Red-Eyes Wyvern,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB07,Speed Duel GX: Duelists of Shadows,Black Metal Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB07,Speed Duel GX: Duelists of Shadows,Black Metal Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB08,Speed Duel GX: Duelists of Shadows,Troop Dragon,"('Common',)",Reprint,2,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB08,Speed Duel GX: Duelists of Shadows,Troop Dragon,"('Common',)",Reprint,2,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB09,Speed Duel GX: Duelists of Shadows,Mirage Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB09,Speed Duel GX: Duelists of Shadows,Mirage Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB10,Speed Duel GX: Duelists of Shadows,Spear Dragon,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB10,Speed Duel GX: Duelists of Shadows,Spear Dragon,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB11,Speed Duel GX: Duelists of Shadows,Vanguard of the Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB11,Speed Duel GX: Duelists of Shadows,Vanguard of the Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB12,Speed Duel GX: Duelists of Shadows,Totem Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB12,Speed Duel GX: Duelists of Shadows,Totem Dragon,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB13,Speed Duel GX: Duelists of Shadows,Stamping Destruction,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB13,Speed Duel GX: Duelists of Shadows,Stamping Destruction,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB14,Speed Duel GX: Duelists of Shadows,Dragon's Gunfire,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB14,Speed Duel GX: Duelists of Shadows,Dragon's Gunfire,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB15,Speed Duel GX: Duelists of Shadows,Cosmic Cyclone,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB15,Speed Duel GX: Duelists of Shadows,Cosmic Cyclone,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB16,Speed Duel GX: Duelists of Shadows,Swing of Memories,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB16,Speed Duel GX: Duelists of Shadows,Swing of Memories,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB17,Speed Duel GX: Duelists of Shadows,Dragon's Rage,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB17,Speed Duel GX: Duelists of Shadows,Dragon's Rage,"('Common',)",Speed Duel debut,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB18,Speed Duel GX: Duelists of Shadows,Negate Attack,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB18,Speed Duel GX: Duelists of Shadows,Negate Attack,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTB19,Speed Duel GX: Duelists of Shadows,Red-Eyes Spirit,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTB19,Speed Duel GX: Duelists of Shadows,Red-Eyes Spirit,"('Common',)",Reprint,1,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC01,Speed Duel GX: Duelists of Shadows,Vampire Genesis,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC01,Speed Duel GX: Duelists of Shadows,Vampire Genesis,"('Secret Rare',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC01,Speed Duel GX: Duelists of Shadows,Vampire Genesis,"('Secret Rare',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC01,Speed Duel GX: Duelists of Shadows,Vampire Genesis,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC02,Speed Duel GX: Duelists of Shadows,Vampire Baby,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC02,Speed Duel GX: Duelists of Shadows,Vampire Baby,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC03,Speed Duel GX: Duelists of Shadows,Vampire Familiar,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC03,Speed Duel GX: Duelists of Shadows,Vampire Familiar,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC04,Speed Duel GX: Duelists of Shadows,Vampire Lady,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC04,Speed Duel GX: Duelists of Shadows,Vampire Lady,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC05,Speed Duel GX: Duelists of Shadows,Vampire Lord,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC05,Speed Duel GX: Duelists of Shadows,Vampire Lord,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC06,Speed Duel GX: Duelists of Shadows,Vampire Retainer,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC06,Speed Duel GX: Duelists of Shadows,Vampire Retainer,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC07,Speed Duel GX: Duelists of Shadows,Vampire Sorcerer,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC07,Speed Duel GX: Duelists of Shadows,Vampire Sorcerer,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC08,Speed Duel GX: Duelists of Shadows,Vampire's Curse,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC08,Speed Duel GX: Duelists of Shadows,Vampire's Curse,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC09,Speed Duel GX: Duelists of Shadows,Zombina,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC09,Speed Duel GX: Duelists of Shadows,Zombina,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC10,Speed Duel GX: Duelists of Shadows,Goblin Zombie,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
SGX3-PTC10,Speed Duel GX: Duelists of Shadows,Goblin Zombie,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-PTC11,Speed Duel GX: Duelists of Shadows,Plague Wolf,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-PT),2023-04-06 18:36:36,2023-03-30,Collector's Set,,Old
