Name,Card type,Property,Archseries,Legend,Maximum mode,Attribute,Primary type,Monster type,Effect type,DEF,ATK,MAXIMUM ATK,Level/Rank,Page name,Page URL,Artwork,Modification date,Errata
Savage Claw Tiger,Monster Card,,,False,False,EARTH,Effect Monster,Beast-Warrior,"('Effect',)",400,2300,,7,Savage Claw Tiger,https://yugipedia.com/wiki/Savage_Claw_Tiger,,2023-03-20 07:07:00,
Scales of Flame,Spell Card,Normal Spell Card,"('Chemistry',)",False,False,,,,"('Effect',)",,,,,Scales of Flame,https://yugipedia.com/wiki/Scales_of_Flame,,2023-03-20 07:07:26,
Scarechair Bone,Monster Card,,"('Chair',)",False,False,DARK,Normal Monster,Zombie,,0,0,,1,Scarechair Bone,https://yugipedia.com/wiki/Scarechair_Bone,,2023-03-20 07:08:29,
Scarechair Gear,Monster Card,,"('Chair',)",False,False,DARK,Normal Monster,Machine,,1200,0,,3,Scarechair Gear,https://yugipedia.com/wiki/Scarechair_Gear,,2023-03-20 07:08:40,
Scarechair Relaxer,Monster Card,,"('Chair',)",False,False,DARK,Effect Monster,Fairy,"('Effect',)",500,0,,2,Scarechair Relaxer,https://yugipedia.com/wiki/Scarechair_Relaxer,,2023-03-20 07:08:51,
Scarechair Saber,Monster Card,,"('Chair',)",False,False,DARK,Normal Monster,Warrior,,1400,0,,1,Scarechair Saber,https://yugipedia.com/wiki/Scarechair_Saber,,2023-03-20 07:09:01,
Scarechair Scale,Monster Card,,"('Chair',)",False,False,DARK,Effect Monster,Sea Serpent,"('Effect',)",100,0,,1,Scarechair Scale,https://yugipedia.com/wiki/Scarechair_Scale,,2023-03-20 07:09:11,
Scaredy Cats,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Scaredy Cats,https://yugipedia.com/wiki/Scaredy_Cats,,2023-08-27 22:32:19,
Scoop Scooter,Monster Card,,"('Newspaper',)",False,False,EARTH,Normal Monster,Machine,,200,0,,1,Scoop Scooter,https://yugipedia.com/wiki/Scoop_Scooter,,2023-03-20 07:14:23,
Screw Armadillo,Monster Card,,,False,False,EARTH,Effect Monster,Machine,"('Effect',)",1000,0,,1,Screw Armadillo,https://yugipedia.com/wiki/Screw_Armadillo,,2023-03-20 07:22:41,
Scroll of Salutation,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Scroll of Salutation,https://yugipedia.com/wiki/Scroll_of_Salutation,,2023-03-15 01:47:05,
Scrubbing Santa Cloth,Monster Card,,,False,False,WATER,Effect Monster,Spellcaster,"('Effect',)",1800,1000,,5,Scrubbing Santa Cloth,https://yugipedia.com/wiki/Scrubbing_Santa_Cloth,,2023-03-20 07:23:22,
Sea Dragon Cranedross,Monster Card,,,False,False,WATER,Effect Monster,Sea Serpent,"('Effect',)",300,1000,,3,Sea Dragon Cranedross,https://yugipedia.com/wiki/Sea_Dragon_Cranedross,,2023-08-09 09:29:38,
Sea Dragon King Granganus,Monster Card,,,False,False,WATER,Effect Monster,Sea Serpent,"('Effect',)",1800,2500,,8,Sea Dragon King Granganus,https://yugipedia.com/wiki/Sea_Dragon_King_Granganus,,2023-08-09 09:29:23,
Sea Dragon Knight,Monster Card,,,False,False,WATER,Effect Monster,Sea Serpent,"('Effect',)",300,1300,,3,Sea Dragon Knight,https://yugipedia.com/wiki/Sea_Dragon_Knight,,2023-08-22 03:57:14,
Sea Star Trooper,Monster Card,,,False,False,WATER,Effect Monster,Sea Serpent,"('Effect',)",1200,1000,,3,Sea Star Trooper,https://yugipedia.com/wiki/Sea_Star_Trooper,,2023-08-09 09:29:33,
Seahorse Carrier,Monster Card,,"('Bubble Era',)",False,False,LIGHT,Effect Monster,Aqua,"('Effect',)",0,700,,3,Seahorse Carrier,https://yugipedia.com/wiki/Seahorse_Carrier,,2023-03-20 07:26:39,
Seahorse Server,Monster Card,,"('Bubble Era',)",False,False,LIGHT,Effect Monster,Aqua,"('Effect',)",0,500,,2,Seahorse Server,https://yugipedia.com/wiki/Seahorse_Server,,2023-03-20 07:26:48,
Seal of the Ancients,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Seal of the Ancients (Rush Duel),https://yugipedia.com/wiki/Seal_of_the_Ancients_(Rush_Duel),,2023-03-20 07:27:14,
Seastorm of Iruqua,Trap Card,Normal Trap Card,"('Dolphin',)",False,False,,,,"('Effect',)",,,,,Seastorm of Iruqua,https://yugipedia.com/wiki/Seastorm_of_Iruqua,,2023-06-27 19:36:46,
Secret File 33 - Noble Death of Resentment,Trap Card,Normal Trap Card,"('Secret Investigator',)",False,False,,,,"('Effect',)",,,,,Secret File 33 - Noble Death of Resentment,https://yugipedia.com/wiki/Secret_File_33_-_Noble_Death_of_Resentment,,2023-08-11 02:30:04,
Secret Investigator Miscast,Monster Card,,"('Secret Investigator',)",False,False,LIGHT,Effect Monster,Reptile,"('Effect',)",300,300,,3,Secret Investigator Miscast,https://yugipedia.com/wiki/Secret_Investigator_Miscast,,2023-08-11 00:56:11,
Secret Investigator Mislead,Monster Card,,"('Secret Investigator',)",False,False,LIGHT,Effect Monster,Reptile,"('Effect',)",300,1300,,3,Secret Investigator Mislead,https://yugipedia.com/wiki/Secret_Investigator_Mislead,,2023-08-11 01:01:02,
Secret Investigator Mismatch,Monster Card,,"('Secret Investigator',)",False,False,LIGHT,Effect Monster,Reptile,"('Effect',)",300,1300,,3,Secret Investigator Mismatch,https://yugipedia.com/wiki/Secret_Investigator_Mismatch,,2023-08-11 00:59:33,
Secret Investigator Mistake,Monster Card,,"('Secret Investigator',)",False,False,LIGHT,Effect Monster,Reptile,"('Effect',)",300,1300,,3,Secret Investigator Mistake,https://yugipedia.com/wiki/Secret_Investigator_Mistake,,2023-08-11 00:58:12,
Secret Order,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Secret Order,https://yugipedia.com/wiki/Secret_Order,"('Edited',)",2023-08-27 23:27:51,
Security Hole,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Security Hole,https://yugipedia.com/wiki/Security_Hole,,2023-08-25 19:47:52,
Seedchrotron Brusselun,Monster Card,,"('Tron (series)',)",False,False,LIGHT,Effect Monster,Cyberse,"('Effect',)",1600,2400,,7,Seedchrotron Brusselun,https://yugipedia.com/wiki/Seedchrotron_Brusselun,,2023-03-20 07:36:26,
Seir the Skysavior Knight,Monster Card,,"('Skysavior',)",False,False,WATER,Effect Monster,Warrior,"('Effect',)",1300,500,,3,Seir the Skysavior Knight,https://yugipedia.com/wiki/Seir_the_Skysavior_Knight,,2023-07-27 18:19:12,
Semeruler the Dark Summoner,Monster Card,,"('Three Rulers',)",False,False,DARK,Effect Monster,Warrior,"('Effect',)",2000,2500,,8,Semeruler the Dark Summoner,https://yugipedia.com/wiki/Semeruler_the_Dark_Summoner,,2023-08-22 06:42:58,
Semeterasu the Divine Ruler,Monster Card,,"('Three Rulers',)",False,False,LIGHT,Fusion Monster,Celestial Warrior,"('Multi-Choice Effect',)",3000,3000,,9,Semeterasu the Divine Ruler,https://yugipedia.com/wiki/Semeterasu_the_Divine_Ruler,,2023-08-22 05:54:46,
Sensor Duckbuill,Monster Card,,,False,False,WATER,Effect Monster,Thunder,"('Effect',)",600,800,,3,Sensor Duckbuill,https://yugipedia.com/wiki/Sensor_Duckbuill,,2023-03-20 07:40:11,
Seraph of Darkness,Monster Card,,,False,False,DARK,Effect Monster,Fairy,"('Effect',)",1100,1000,,3,Seraph of Darkness,https://yugipedia.com/wiki/Seraph_of_Darkness,,2023-03-20 07:45:58,
Serpainter,Monster Card,,"('Metarion',)",False,False,LIGHT,Normal Monster,Dragon,,500,1400,,4,Serpainter,https://yugipedia.com/wiki/Serpainter,,2023-03-20 07:46:18,
Sevens Chariot the Magical Knight,Monster Card,,,False,False,DARK,Fusion Monster,Magical Knight,"('Multi-Choice Effect',)",2500,3000,,9,Sevens Chariot the Magical Knight,https://yugipedia.com/wiki/Sevens_Chariot_the_Magical_Knight,,2023-08-18 08:25:27,
Sevens Paladin,Monster Card,,,False,False,DARK,Fusion Monster,Magical Knight,"('Multi-Choice Effect',)",2400,2900,,9,Sevens Paladin,https://yugipedia.com/wiki/Sevens_Paladin,,2023-07-31 23:04:05,
Sevens Road Enchanter,Monster Card,,"('Sevens Road',)",False,False,DARK,Effect Monster,Spellcaster,"('Effect',)",100,1200,,3,Sevens Road Enchanter,https://yugipedia.com/wiki/Sevens_Road_Enchanter,,2023-08-02 03:31:45,
Sevens Road Mage,Monster Card,,"('Sevens Road',)",False,False,DARK,Effect Monster,Spellcaster,"('Effect',)",800,800,,2,Sevens Road Mage,https://yugipedia.com/wiki/Sevens_Road_Mage,"('Alternate',)",2023-08-02 03:26:33,
Sevens Road Magician,Monster Card,,"('Sevens Road',)",False,False,DARK,Effect Monster,Spellcaster,"('Effect',)",1500,2100,,7,Sevens Road Magician,https://yugipedia.com/wiki/Sevens_Road_Magician,"('Alternate',)",2023-08-22 06:41:13,
Sevens Road Protection,Trap Card,Normal Trap Card,"('Sevens Road',)",False,False,,,,"('Effect',)",,,,,Sevens Road Protection,https://yugipedia.com/wiki/Sevens_Road_Protection,,2023-08-22 06:33:40,
Sevens Road Sorcerer,Monster Card,,"('Sevens Road',)",False,False,DARK,Effect Monster,Spellcaster,"('Effect',)",100,1300,,4,Sevens Road Sorcerer,https://yugipedia.com/wiki/Sevens_Road_Sorcerer,,2023-06-27 19:34:43,
Sevens Road Warlock,Monster Card,,"('Sevens Road',)",False,False,DARK,Effect Monster,Spellcaster,"('Effect',)",1700,1100,,5,Sevens Road Warlock,https://yugipedia.com/wiki/Sevens_Road_Warlock,"('Alternate',)",2023-08-02 03:27:16,
Sevens Road Witch,Monster Card,,"('Sevens Road',)",False,False,DARK,Effect Monster,Spellcaster,"('Effect',)",1000,1600,,6,Sevens Road Witch,https://yugipedia.com/wiki/Sevens_Road_Witch,"('Alternate',)",2023-08-22 06:41:15,"('Any',)"
Sevens Road Wiz,Monster Card,,"('Sevens Road',)",False,False,DARK,Effect Monster,Spellcaster,"('Effect',)",0,1000,,1,Sevens Road Wiz,https://yugipedia.com/wiki/Sevens_Road_Wiz,,2023-08-02 03:30:21,
Sevens Wonder Fusion,Spell Card,Normal Spell Card,"('Fusion (archetype)',)",False,False,,,,"('Effect',)",,,,,Sevens Wonder Fusion,https://yugipedia.com/wiki/Sevens_Wonder_Fusion,,2023-08-18 08:26:03,
Sevensgias the Magical Dragon Knight,Monster Card,,,False,False,DARK,Fusion Monster,Magical Knight,"('Multi-Choice Effect',)",2500,3000,,10,Sevensgias the Magical Dragon Knight,https://yugipedia.com/wiki/Sevensgias_the_Magical_Dragon_Knight,,2023-08-22 20:26:50,
Severing Psychic Wall,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Severing Psychic Wall,https://yugipedia.com/wiki/Severing_Psychic_Wall,,2023-08-25 18:29:58,
Shadow Buyer,Monster Card,,,False,False,DARK,Effect Monster,Fiend,"('Effect',)",0,1200,,4,Shadow Buyer,https://yugipedia.com/wiki/Shadow_Buyer,,2023-03-20 07:50:30,
Shadow Flower Duplication,Spell Card,Normal Spell Card,"('Shadow Flower',)",False,False,,,,"('Effect',)",,,,,Shadow Flower Duplication,https://yugipedia.com/wiki/Shadow_Flower_Duplication,,2023-08-27 20:06:00,
Shadow Flower Flurry,Spell Card,Normal Spell Card,"('Shadow Flower',)",False,False,,,,"('Effect',)",,,,,Shadow Flower Flurry,https://yugipedia.com/wiki/Shadow_Flower_Flurry,,2023-08-22 05:43:56,
Shadow Flower Return,Trap Card,Normal Trap Card,"('Shadow Flower',)",False,False,,,,"('Effect',)",,,,,Shadow Flower Return,https://yugipedia.com/wiki/Shadow_Flower_Return,,2023-03-20 07:50:59,
Shadow Flower Sewing,Spell Card,Normal Spell Card,"('Shadow Flower',)",False,False,,,,"('Effect',)",,,,,Shadow Flower Sewing,https://yugipedia.com/wiki/Shadow_Flower_Sewing,,2023-03-20 07:51:05,
Shadow Flower Spore,Spell Card,Normal Spell Card,"('Shadow Flower',)",False,False,,,,"('Effect',)",,,,,Shadow Flower Spore,https://yugipedia.com/wiki/Shadow_Flower_Spore,,2023-08-27 19:54:21,
Shadow Flower Stance,Trap Card,Normal Trap Card,"('Shadow Flower',)",False,False,,,,"('Effect',)",,,,,Shadow Flower Stance,https://yugipedia.com/wiki/Shadow_Flower_Stance,,2023-08-25 18:32:58,
Shadow Flower Wish,Spell Card,Normal Spell Card,"('Shadow Flower',)",False,False,,,,"('Effect',)",,,,,Shadow Flower Wish,https://yugipedia.com/wiki/Shadow_Flower_Wish,,2023-03-20 07:51:21,
Shadow Ghoul,Monster Card,,,False,False,DARK,Effect Monster,Zombie,"('Continuous Effect',)",1300,1600,,5,Shadow Ghoul (Rush Duel),https://yugipedia.com/wiki/Shadow_Ghoul_(Rush_Duel),,2023-03-20 07:51:35,"('Any',)"
Shadow Sentinel,Monster Card,,,False,False,DARK,Normal Monster,Galaxy (Type),,100,1500,,4,Shadow Sentinel,https://yugipedia.com/wiki/Shadow_Sentinel,,2023-03-20 07:51:58,
Shaman Octopus,Monster Card,,,False,False,WATER,Effect Monster,Fish,"('Effect',)",0,1000,,3,Shaman Octopus,https://yugipedia.com/wiki/Shaman_Octopus,,2023-03-20 07:53:37,"('Any',)"
Shape of Aqua,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Shape of Aqua,https://yugipedia.com/wiki/Shape_of_Aqua,,2023-08-27 23:12:22,
Shared Sentiments,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Shared Sentiments,https://yugipedia.com/wiki/Shared_Sentiments,,2023-08-18 08:26:31,
"Shariel, the Novice Sushi Fairy",Monster Card,,"('Sushi Fairy',)",False,False,LIGHT,Effect Monster,Fairy,"('Effect',)",500,0,,1,"Shariel, the Novice Sushi Fairy","https://yugipedia.com/wiki/Shariel,_the_Novice_Sushi_Fairy",,2023-06-27 19:33:28,
Shichirin Samurai - Kushiro the Skewer Master,Monster Card,,"('Yakiniku',)",False,False,FIRE,Effect Monster,Beast,"('Effect',)",900,2200,,7,Shichirin Samurai - Kushiro the Skewer Master,https://yugipedia.com/wiki/Shichirin_Samurai_-_Kushiro_the_Skewer_Master,,2023-08-27 22:06:46,
Shield & Sword,Spell Card,Normal Spell Card,,True,False,,,,"('Effect',)",,,,,Shield & Sword (Rush Duel),https://yugipedia.com/wiki/Shield_%26_Sword_(Rush_Duel),,2023-03-20 07:57:27,"('Type',)"
Shield Boring Kong,Monster Card,,,False,False,EARTH,Effect Monster,Machine,"('Effect',)",1700,2300,,8,Shield Boring Kong,https://yugipedia.com/wiki/Shield_Boring_Kong,,2023-03-20 07:57:36,
Shinesteel Ultra Dragon Devastar Okeabyss,Monster Card,,,False,True,LIGHT,Effect Monster,Sea Serpent,"('Effect',)",0,2500,3500,10,Shinesteel Ultra Dragon Devastar Okeabyss,https://yugipedia.com/wiki/Shinesteel_Ultra_Dragon_Devastar_Okeabyss,,2023-08-29 17:55:22,
Shinesteel Ultra Dragon Devastar Okeabyss [L],Monster Card,,,False,True,LIGHT,Effect Monster,Sea Serpent,"('Effect',)",0,2200,,10,Shinesteel Ultra Dragon Devastar Okeabyss (L),https://yugipedia.com/wiki/Shinesteel_Ultra_Dragon_Devastar_Okeabyss_(L),,2023-08-29 17:57:08,
Shinesteel Ultra Dragon Devastar Okeabyss [R],Monster Card,,,False,True,LIGHT,Effect Monster,Sea Serpent,"('Effect',)",0,2400,,10,Shinesteel Ultra Dragon Devastar Okeabyss (R),https://yugipedia.com/wiki/Shinesteel_Ultra_Dragon_Devastar_Okeabyss_(R),,2023-08-29 17:58:26,
Shining City Nights,Spell Card,Field Spell Card,"('Bubble Era',)",False,False,,,,"('Effect',)",,,,,Shining City Nights,https://yugipedia.com/wiki/Shining_City_Nights,,2023-03-20 08:01:46,
Shining Shaman,Monster Card,,,False,False,LIGHT,Effect Monster,Spellcaster,"('Effect',)",0,500,,2,Shining Shaman,https://yugipedia.com/wiki/Shining_Shaman,,2023-03-20 08:02:40,
Shining Superstar Riff,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Shining Superstar Riff,https://yugipedia.com/wiki/Shining_Superstar_Riff,,2023-08-21 23:44:26,
Ship of Seven Treasures,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Ship of Seven Treasures,https://yugipedia.com/wiki/Ship_of_Seven_Treasures,,2023-06-27 11:38:49,
Shitotsu the Talismanic Warrior,Monster Card,,"('Talismanic',)",False,False,WATER,Effect Monster,Warrior,"('Effect',)",1000,1000,,4,Shitotsu the Talismanic Warrior,https://yugipedia.com/wiki/Shitotsu_the_Talismanic_Warrior,,2023-07-21 06:40:13,
Shock Dragon,Monster Card,,,False,False,FIRE,Effect Monster,Dragon,"('Effect',)",2500,1600,,7,Shock Dragon,https://yugipedia.com/wiki/Shock_Dragon,,2023-03-20 08:09:01,
Shocking Comeback!!,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Shocking Comeback!!,https://yugipedia.com/wiki/Shocking_Comeback!!,,2023-03-20 08:09:27,
Shoulder Phone Nyan Nyan,Monster Card,,"('Bubble Era',)",False,False,LIGHT,Effect Monster,Aqua,"('Effect',)",0,1200,,4,Shoulder Phone Nyan Nyan,https://yugipedia.com/wiki/Shoulder_Phone_Nyan_Nyan,,2023-03-20 08:12:13,
Shovel Crusher,Monster Card,,,False,False,EARTH,Normal Monster,Machine,,1200,900,,3,Shovel Crusher (Rush Duel),https://yugipedia.com/wiki/Shovel_Crusher_(Rush_Duel),,2023-03-20 08:12:31,
Showering Seaferno,Monster Card,,,False,False,WATER,Fusion Monster,Thunder,"('Effect',)",2400,2800,,8,Showering Seaferno,https://yugipedia.com/wiki/Showering_Seaferno,,2023-08-02 19:58:19,
Shrinker Shrimp,Monster Card,,,False,False,LIGHT,Effect Monster,Cyberse,"('Effect',)",100,1700,,5,Shrinker Shrimp,https://yugipedia.com/wiki/Shrinker_Shrimp,,2023-03-20 08:13:35,
Siesta Hold,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Siesta Hold,https://yugipedia.com/wiki/Siesta_Hold,,2023-03-20 08:14:58,
Siesta Torero,Monster Card,,,False,False,WATER,Effect Monster,Warrior,"('Effect',)",0,1200,,3,Siesta Torero,https://yugipedia.com/wiki/Siesta_Torero,,2023-08-14 03:55:35,"('Any',)"
"Sieth, the Scabbard of Noble Arms",Monster Card,,"('Holy Swordsman',)",False,False,LIGHT,Effect Monster,Spellcaster,"('Effect',)",200,1700,,5,"Sieth, the Scabbard of Noble Arms","https://yugipedia.com/wiki/Sieth,_the_Scabbard_of_Noble_Arms",,2023-03-20 08:15:17,
Sigilstate Sol,Monster Card,,,False,False,LIGHT,Effect Monster,Cyberse,"('Effect',)",0,2500,,7,Sigilstate Sol,https://yugipedia.com/wiki/Sigilstate_Sol,,2023-07-21 06:34:43,
Silent Assailant,Monster Card,,,False,False,DARK,Normal Monster,Psychic,,0,1500,,4,Silent Assailant,https://yugipedia.com/wiki/Silent_Assailant,,2023-03-20 08:16:11,
Silent Doom,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Silent Doom (Rush Duel),https://yugipedia.com/wiki/Silent_Doom_(Rush_Duel),,2023-03-20 08:16:38,"('Any',)"
Silent Learning,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Silent Learning,https://yugipedia.com/wiki/Silent_Learning,,2023-03-20 08:17:08,
Silver Fang,Monster Card,,,False,False,EARTH,Normal Monster,Beast,,800,1200,,3,Silver Fang (Rush Duel),https://yugipedia.com/wiki/Silver_Fang_(Rush_Duel),,2023-03-20 08:21:15,"('Type',)"
Silver Seyfert,Monster Card,,,False,False,LIGHT,Normal Monster,Galaxy (Type),,800,2000,,6,Silver Seyfert,https://yugipedia.com/wiki/Silver_Seyfert,,2023-03-20 08:21:35,
Silver Wolf,Monster Card,,,False,False,EARTH,Effect Monster,Beast,"('Effect',)",400,1300,,3,Silver Wolf,https://yugipedia.com/wiki/Silver_Wolf,,2023-03-20 08:21:56,
Silver-Eyes Star Cat,Monster Card,,"('Cat (Rush Duel series)',)",False,False,DARK,Normal Monster,Beast,,200,1400,,4,Silver-Eyes Star Cat,https://yugipedia.com/wiki/Silver-Eyes_Star_Cat,,2023-05-25 11:28:56,
Silvermountain of Blisstopia,Spell Card,Field Spell Card,"('Blisstopia',)",False,False,,,,"('Effect',)",,,,,Silvermountain of Blisstopia,https://yugipedia.com/wiki/Silvermountain_of_Blisstopia,,2023-06-24 13:01:28,
Site Preview,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Site Preview,https://yugipedia.com/wiki/Site_Preview,,2023-03-20 08:28:08,
Skull Servant,Monster Card,,,False,False,DARK,Normal Monster,Zombie,,200,300,,1,Skull Servant (Rush Duel),https://yugipedia.com/wiki/Skull_Servant_(Rush_Duel),,2023-03-20 08:35:04,"('Type',)"
Sky Dragon,Monster Card,,,False,False,WIND,Normal Monster,Dragon,,1800,1900,,6,Sky Dragon (Rush Duel),https://yugipedia.com/wiki/Sky_Dragon_(Rush_Duel),,2023-03-20 08:36:22,
Skyporter Max,Monster Card,,,False,False,DARK,Effect Monster,Machine,"('Effect',)",0,1000,,3,Skyporter Max,https://yugipedia.com/wiki/Skyporter_Max,,2023-08-18 08:24:09,
Skysavior Prayer,Spell Card,Normal Spell Card,"('Skysavior',)",False,False,,,,"('Effect',)",,,,,Skysavior Prayer,https://yugipedia.com/wiki/Skysavior_Prayer,,2023-05-25 11:23:12,
Skysavior Symbol,Spell Card,Equip Spell Card,"('Skysavior',)",False,False,,,,"('Effect',)",,,,,Skysavior Symbol,https://yugipedia.com/wiki/Skysavior_Symbol,,2023-08-16 00:22:49,
Skysavior Witnesses,Spell Card,Normal Spell Card,"('Skysavior',)",False,False,,,,"('Effect',)",,,,,Skysavior Witnesses,https://yugipedia.com/wiki/Skysavior_Witnesses,,2023-05-25 11:23:07,
Slash Halo,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Slash Halo,https://yugipedia.com/wiki/Slash_Halo,,2023-03-20 08:45:25,
Slot Machine PG-7,Monster Card,,,False,False,DARK,Effect Monster,Machine,"('Effect',)",1000,700,,3,Slot Machine PG-7,https://yugipedia.com/wiki/Slot_Machine_PG-7,,2023-06-27 11:40:27,
Smashing Ground,Spell Card,Normal Spell Card,,True,False,,,,"('Effect',)",,,,,Smashing Ground (Rush Duel),https://yugipedia.com/wiki/Smashing_Ground_(Rush_Duel),,2023-03-20 08:47:57,"('Type',)"
Snake Clown,Monster Card,,"('Metarion',)",False,False,LIGHT,Normal Monster,Reptile,,500,1700,,5,Snake Clown,https://yugipedia.com/wiki/Snake_Clown,,2023-03-20 08:49:38,
Snake Princess of Purity,Monster Card,,,False,False,LIGHT,Effect Monster,Reptile,"('Effect',)",1500,2500,,7,Snake Princess of Purity,https://yugipedia.com/wiki/Snake_Princess_of_Purity,,2023-08-11 01:59:04,
Sneezing Greedizauls,Monster Card,,"('Nouveau Riche Dinosaur',)",False,False,LIGHT,Effect Monster,Dinosaur,"('Effect',)",1700,2400,,7,Sneezing Greedizauls,https://yugipedia.com/wiki/Sneezing_Greedizauls,,2023-08-26 22:15:36,
Sogen,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Sogen (Rush Duel),https://yugipedia.com/wiki/Sogen_(Rush_Duel),,2023-03-20 08:54:35,"('Type',)"
Soitsu,Monster Card,,,False,False,WIND,Normal Monster,Fairy,,0,0,,3,Soitsu (Rush Duel),https://yugipedia.com/wiki/Soitsu_(Rush_Duel),,2023-05-29 10:38:57,
Solcier the Skysavior Lightflash,Monster Card,,"('Skysavior',)",False,False,LIGHT,Fusion Monster,Celestial Warrior,"('Multi-Choice Effect',)",2800,2200,,9,Solcier the Skysavior Lightflash,https://yugipedia.com/wiki/Solcier_the_Skysavior_Lightflash,,2023-07-21 04:47:29,
Soleil the Skysavior Angel,Monster Card,,"('Skysavior',)",False,False,LIGHT,Effect Monster,Fairy,"('Effect',)",1000,0,,1,Soleil the Skysavior Angel,https://yugipedia.com/wiki/Soleil_the_Skysavior_Angel,,2023-07-27 18:37:54,
Sonic Attacker,Monster Card,,,False,False,WIND,Effect Monster,Machine,"('Effect',)",1000,1300,,5,Sonic Attacker,https://yugipedia.com/wiki/Sonic_Attacker,,2023-03-20 09:00:41,
Sorapuyo,Monster Card,,,False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",0,1000,,2,Sorapuyo,https://yugipedia.com/wiki/Sorapuyo,,2023-03-20 09:02:49,
Soul of a Reporter,Trap Card,Normal Trap Card,"('Newspaper',)",False,False,,,,"('Effect',)",,,,,Soul of a Reporter,https://yugipedia.com/wiki/Soul_of_a_Reporter,,2023-06-27 19:32:00,
Space Fusion - EXTRAplasmer,Monster Card,,,False,False,LIGHT,Fusion Monster,Galaxy (Type),"('Effect',)",2000,3000,,9,Space Fusion - EXTRAplasmer,https://yugipedia.com/wiki/Space_Fusion_-_EXTRAplasmer,,2023-08-26 18:47:22,
Sparkhearts Girl,Monster Card,,,False,False,FIRE,Effect Monster,Spellcaster,"('Effect',)",1200,800,,3,Sparkhearts Girl,https://yugipedia.com/wiki/Sparkhearts_Girl,,2023-06-27 19:31:56,
Sparks,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Sparks (Rush Duel),https://yugipedia.com/wiki/Sparks_(Rush_Duel),,2023-03-20 09:12:48,"('Type',)"
Spectral Swords of the Everloyal Guard,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Spectral Swords of the Everloyal Guard,https://yugipedia.com/wiki/Spectral_Swords_of_the_Everloyal_Guard,,2023-08-26 18:41:51,
Speedy Performer,Monster Card,,"('Psychic Musician',)",False,False,DARK,Effect Monster,Psychic,"('Effect',)",1000,400,,3,Speedy Performer,https://yugipedia.com/wiki/Speedy_Performer,,2023-03-20 09:22:25,
Spell Archer,Monster Card,,,False,False,WIND,Normal Monster,Spellcaster,,400,1000,,3,Spell Archer,https://yugipedia.com/wiki/Spell_Archer,,2023-03-20 09:22:48,
Spice the Elite Noodle Ninja,Monster Card,,"('Noodle Ninja',)",False,False,FIRE,Effect Monster,Pyro,"('Effect',)",0,2200,,7,Spice the Elite Noodle Ninja,https://yugipedia.com/wiki/Spice_the_Elite_Noodle_Ninja,,2023-03-20 09:32:23,"('Any',)"
Spider Roll the Sushi Fairy,Monster Card,,"('Sushi Fairy',)",False,False,DARK,Normal Monster,Fairy,,800,800,,2,Spider Roll the Sushi Fairy,https://yugipedia.com/wiki/Spider_Roll_the_Sushi_Fairy,,2023-03-20 09:32:48,
Spike Seadra,Monster Card,,,False,False,WATER,Normal Monster,Sea Serpent,,1300,1600,,5,Spike Seadra (Rush Duel),https://yugipedia.com/wiki/Spike_Seadra_(Rush_Duel),,2023-05-11 06:21:50,"('Type',)"
Spiral Geyser,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Spiral Geyser,https://yugipedia.com/wiki/Spiral_Geyser,,2023-03-20 09:35:31,
Spirit of Bolt of Inspiration,Monster Card,,,False,False,EARTH,Effect Monster,Thunder,"('Effect',)",1200,800,,2,Spirit of Bolt of Inspiration,https://yugipedia.com/wiki/Spirit_of_Bolt_of_Inspiration,,2023-03-20 09:39:20,
Spirit of the Mini Harp,Monster Card,,"('Bubble Actress',)",False,False,WATER,Normal Monster,Aqua,,1400,0,,1,Spirit of the Mini Harp,https://yugipedia.com/wiki/Spirit_of_the_Mini_Harp,,2023-03-20 09:40:23,
